,name,bean1GridX,bean1GridY,bean2GridX,bean2GridY,playerGridX,playerGridY,reactionTime,trajectory,aimAction,noisePoint,goal,noiseNumber,bottom,height,direction
0,maxModel33,5,10,9,10,7,4,"[1396, 1398, 1399, 1401, 1402, 1403, 1404, 1406]","[(7, 4), [7, 5], [7, 6], [7, 7], [7, 8], [7, 9], [7, 10], [8, 10], [9, 10]]","[(0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (1, 0), (1, 0)]",[],"[0, 0, 0, 0, 0, 0, 2, 2]",0,4,6,180
1,maxModel33,5,5,5,9,13,7,"[1306, 1308, 1318, 1319, 1321, 1324, 1326, 1327, 1329, 1331, 1333, 1334]","[(13, 7), [12, 7], [11, 7], [11, 6], [10, 6], [9, 6], [9, 7], [8, 7], [7, 7], [6, 7], [5, 7], [5, 8], [5, 9]]","[(-1, 0), (-1, 0), (0, -1), (-1, 0), (-1, 0), (0, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1), (0, 1)]","[6, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2]",2,4,8,270
2,maxModel33,14,3,14,11,6,7,"[1305, 1306, 1307, 1308, 1310, 1312, 1313, 1314, 1314, 1315, 1316, 1317, 1319, 1320]","[(6, 7), [7, 7], [8, 7], [9, 7], [10, 7], [11, 7], [12, 7], [13, 7], [12, 7], [13, 7], [13, 6], [13, 5], [13, 4], [14, 4], [14, 3]]","[(1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (-1, 0), (1, 0), (0, -1), (0, -1), (0, -1), (1, 0), (0, -1)]",[8],"[0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 1, 1, 0, 1]",1,8,8,90
3,maxModel33,3,12,11,12,7,5,"[1305, 1306, 1307, 1308, 1308, 1309, 1311, 1312, 1313, 1314, 1315]","[(7, 5), [7, 6], [7, 7], [7, 8], [7, 9], [7, 10], [7, 11], [8, 11], [9, 11], [10, 11], [10, 12], [11, 12]]","[(0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (1, 0), (1, 0), (1, 0), (0, 1), (1, 0)]",[],"[0, 0, 0, 0, 0, 0, 2, 2, 2, 0, 2]",0,8,7,180
4,maxModel33,8,4,8,10,1,7,"[1305, 1307, 1309, 1310, 1311, 1312, 1313, 1314, 1315, 1316, 1316, 1318]","[(1, 7), [2, 7], [3, 7], [4, 7], [5, 7], [6, 7], [7, 7], [7, 6], [7, 5], [6, 5], [7, 5], [8, 5], [8, 4]]","[(1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, -1), (0, -1), (-1, 0), (1, 0), (1, 0), (0, -1)]",[9],"[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1]",1,6,7,90
5,maxModel33,4,8,10,8,7,14,"[1304, 1305, 1305, 1306, 1307, 1308, 1309, 1310, 1310, 1311, 1312]","[(7, 14), [7, 13], [7, 12], [7, 11], [8, 11], [8, 10], [8, 9], [9, 9], [8, 9], [9, 9], [9, 8], [10, 8]]","[(0, -1), (0, -1), (0, -1), (1, 0), (0, -1), (0, -1), (1, 0), (-1, 0), (1, 0), (0, -1), (1, 0)]","[8, 4]","[0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 2]",2,6,6,0
6,maxModel33,4,13,10,13,7,5,"[1306, 1308, 1310, 1311, 1312, 1314, 1315, 1316, 1317, 1318, 1319]","[(7, 5), [7, 6], [7, 7], [7, 8], [7, 9], [7, 10], [7, 11], [8, 11], [8, 12], [9, 12], [9, 13], [10, 13]]","[(0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (1, 0), (0, 1), (1, 0), (0, 1), (1, 0)]",[7],"[0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2]",1,6,8,180
7,maxModel33,3,8,11,8,7,14,"[1306, 1307, 1308, 1309, 1310, 1311, 1311, 1311, 1313, 1314]","[(7, 14), [8, 14], [9, 14], [10, 14], [10, 13], [10, 12], [10, 11], [10, 10], [10, 9], [10, 8], [11, 8]]","[(1, 0), (1, 0), (1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (1, 0)]","[1, 9]","[0, 2, 2, 0, 0, 0, 0, 0, 2, 2]",2,8,6,0
8,maxModel33,5,6,9,6,7,13,"[1306, 1309, 1311, 1313, 1316, 1318, 1319, 1320, 1322]","[(7, 13), [7, 12], [7, 11], [7, 10], [7, 9], [7, 8], [7, 7], [7, 6], [8, 6], [9, 6]]","[(0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (1, 0), (1, 0)]",[],"[0, 0, 0, 0, 0, 0, 0, 2, 2]",0,4,7,0
9,maxModel33,3,10,11,10,7,3,"[1305, 1306, 1307, 1308, 1309, 1310, 1311, 1313, 1314, 1317, 1319]","[(7, 3), [7, 4], [7, 5], [7, 6], [7, 7], [7, 8], [7, 9], [6, 9], [5, 9], [4, 9], [3, 9], [3, 10]]","[(0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1)]",[7],"[0, 0, 0, 0, 0, 0, 2, 1, 1, 1, 0]",special,8,7,180
