,name,bean1GridX,bean1GridY,bean2GridX,bean2GridY,playerGridX,playerGridY,reactionTime,trajectory,aimAction,noisePoint,goal,noiseNumber,bottom,height,direction
0,maxModel37,2,5,2,9,8,7,"[1497, 1506, 1510, 1511, 1511, 1512, 1512, 1513]","[(8, 7), [7, 7], [6, 7], [5, 7], [4, 7], [3, 7], [2, 7], [2, 6], [2, 5]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1), (0, -1)]",[],"[0, 0, 0, 0, 0, 0, 1, 1]",0,4,6,270
1,maxModel37,2,5,2,9,10,7,"[1302, 1309, 1310, 1311, 1311, 1312, 1312, 1312, 1313, 1314, 1314, 1314]","[(10, 7), [9, 7], [10, 7], [9, 7], [9, 6], [8, 6], [7, 6], [6, 6], [5, 6], [4, 6], [3, 6], [2, 6], [2, 5]]","[(-1, 0), (1, 0), (-1, 0), (0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1)]","[4, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",2,4,8,270
2,maxModel37,6,3,6,11,14,7,"[1308, 1309, 1309, 1309, 1310, 1310, 1311, 1311, 1312, 1312, 1313, 1313]","[(14, 7), [13, 7], [13, 8], [12, 8], [11, 8], [10, 8], [9, 8], [8, 8], [8, 9], [7, 9], [7, 10], [7, 11], [6, 11]]","[(-1, 0), (0, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1), (-1, 0), (0, 1), (0, 1), (-1, 0)]",[2],"[0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 2, 0]",1,8,8,270
3,maxModel37,3,11,11,11,7,4,"[1305, 1307, 1308, 1309, 1309, 1309, 1310, 1310, 1311, 1312, 1313]","[(7, 4), [7, 5], [7, 6], [7, 7], [7, 8], [7, 9], [7, 10], [8, 10], [9, 10], [10, 10], [10, 11], [11, 11]]","[(0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (1, 0), (1, 0), (1, 0), (0, 1), (1, 0)]",[],"[0, 0, 0, 0, 0, 0, 2, 2, 2, 0, 2]",0,8,7,180
4,maxModel37,4,6,10,6,7,13,"[1305, 1306, 1306, 1306, 1307, 1307, 1308, 1308, 1309, 1311, 1312, 1312]","[(7, 13), [7, 12], [7, 11], [7, 10], [7, 9], [7, 8], [7, 7], [8, 7], [9, 7], [9, 6], [8, 6], [9, 6], [10, 6]]","[(0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (1, 0), (1, 0), (0, -1), (-1, 0), (1, 0), (1, 0)]",[10],"[0, 0, 0, 0, 0, 0, 2, 2, 0, 2, 2, 2]",1,6,7,0
5,maxModel37,1,4,1,10,7,7,"[1303, 1304, 1305, 1305, 1306, 1306, 1306, 1307, 1307, 1308, 1308]","[(7, 7), [6, 7], [5, 7], [4, 7], [3, 7], [2, 7], [2, 6], [2, 5], [2, 6], [1, 6], [1, 5], [1, 4]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1), (0, -1), (0, 1), (-1, 0), (0, -1), (0, -1)]","[9, 8]","[0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1]",2,6,6,270
6,maxModel37,3,4,3,10,11,7,"[1305, 1306, 1306, 1306, 1308, 1308, 1309, 1310, 1311, 1311, 1312, 1312, 1312]","[(11, 7), [10, 7], [9, 7], [8, 7], [7, 7], [6, 7], [5, 7], [4, 7], [4, 8], [4, 9], [3, 9], [2, 9], [3, 9], [3, 10]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1), (0, 1), (-1, 0), (-1, 0), (1, 0), (0, 1)]",[11],"[0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 2, 0, 2]",1,6,8,270
7,maxModel37,3,9,11,9,7,3,"[1304, 1305, 1305, 1306, 1307, 1307, 1308, 1309, 1309, 1310, 1311, 1311, 1312, 1313]","[(7, 3), [7, 2], [7, 3], [7, 4], [7, 3], [7, 4], [7, 5], [7, 6], [7, 7], [7, 8], [8, 8], [9, 8], [10, 8], [11, 8], [11, 9]]","[(0, -1), (0, 1), (0, 1), (0, -1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1)]","[1, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 0]",2,8,6,180
8,maxModel37,5,3,9,3,7,10,"[1304, 1305, 1305, 1305, 1306, 1307, 1307, 1308, 1308]","[(7, 10), [7, 9], [7, 8], [7, 7], [7, 6], [7, 5], [7, 4], [7, 3], [8, 3], [9, 3]]","[(0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (1, 0), (1, 0)]",[],"[0, 0, 0, 0, 0, 0, 0, 2, 2]",0,4,7,0
9,maxModel37,3,8,11,8,7,1,"[1302, 1302, 1303, 1303, 1304, 1304, 1306, 1306, 1307, 1308, 1308]","[(7, 1), [7, 2], [7, 3], [7, 4], [7, 5], [7, 6], [7, 7], [6, 7], [5, 7], [4, 7], [3, 7], [3, 8]]","[(0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1)]",[7],"[0, 0, 0, 0, 0, 0, 2, 1, 1, 1, 0]",special,8,7,180
