,name,bean1GridX,bean1GridY,bean2GridX,bean2GridY,playerGridX,playerGridY,reactionTime,trajectory,aimAction,noisePoint,goal,noiseNumber,bottom,height,direction
0,maxModel36,5,6,9,6,7,0,"[1352, 1354, 1355, 1356, 1356, 1357, 1359, 1360]","[(7, 0), [7, 1], [7, 2], [7, 3], [7, 4], [7, 5], [7, 6], [8, 6], [9, 6]]","[(0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (1, 0), (1, 0)]",[],"[0, 0, 0, 0, 0, 0, 2, 2]",0,4,6,180
1,maxModel36,5,8,9,8,7,0,"[1306, 1309, 1316, 1317, 1318, 1319, 1320, 1321, 1322, 1323]","[(7, 0), [7, 1], [7, 2], [8, 2], [9, 2], [9, 3], [9, 4], [9, 5], [9, 6], [9, 7], [9, 8]]","[(0, 1), (0, 1), (1, 0), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1)]","[3, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,4,8,180
2,maxModel36,3,4,11,4,7,12,"[1304, 1306, 1308, 1309, 1311, 1312, 1312, 1313, 1314, 1315, 1316, 1317]","[(7, 12), [7, 11], [7, 10], [7, 9], [7, 8], [7, 7], [7, 6], [7, 5], [6, 5], [6, 4], [5, 4], [4, 4], [3, 4]]","[(0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (-1, 0), (0, -1), (-1, 0), (-1, 0), (-1, 0)]",[9],"[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]",1,8,8,0
3,maxModel36,3,8,11,8,7,1,"[1304, 1305, 1306, 1306, 1307, 1309, 1311, 1312, 1313, 1314, 1315]","[(7, 1), [7, 2], [7, 3], [7, 4], [7, 5], [7, 6], [7, 7], [6, 7], [5, 7], [4, 7], [3, 7], [3, 8]]","[(0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1)]",[],"[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0]",0,8,7,180
4,maxModel36,9,4,9,10,2,7,"[1307, 1308, 1309, 1311, 1311, 1312, 1313, 1314, 1314, 1315]","[(2, 7), [2, 8], [3, 8], [4, 8], [5, 8], [6, 8], [7, 8], [8, 8], [8, 9], [9, 9], [9, 10]]","[(0, 1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (1, 0), (0, 1)]",[1],"[0, 0, 0, 0, 0, 0, 0, 2, 0, 2]",1,6,7,90
5,maxModel36,3,4,3,10,9,7,"[1305, 1306, 1307, 1309, 1310, 1311, 1311, 1311, 1313, 1314, 1315]","[(9, 7), [9, 6], [8, 6], [7, 6], [6, 6], [7, 6], [6, 6], [5, 6], [4, 6], [4, 5], [3, 5], [3, 4]]","[(0, -1), (-1, 0), (-1, 0), (-1, 0), (1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1), (-1, 0), (0, -1)]","[5, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1]",2,6,6,270
6,maxModel36,4,10,10,10,7,2,"[1304, 1306, 1308, 1309, 1311, 1312, 1314, 1315, 1316, 1317, 1318]","[(7, 2), [7, 3], [7, 4], [7, 5], [7, 6], [6, 6], [6, 7], [6, 8], [6, 9], [5, 9], [5, 10], [4, 10]]","[(0, 1), (0, 1), (0, 1), (0, 1), (-1, 0), (0, 1), (0, 1), (0, 1), (-1, 0), (0, 1), (-1, 0)]",[5],"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1]",1,6,8,180
7,maxModel36,0,3,0,11,6,7,"[1304, 1305, 1306, 1308, 1308, 1310, 1312, 1313, 1314, 1316, 1317, 1317]","[(6, 7), [5, 7], [4, 7], [4, 8], [3, 8], [2, 8], [2, 9], [1, 9], [1, 10], [0, 10], [0, 9], [0, 10], [0, 11]]","[(-1, 0), (-1, 0), (0, 1), (-1, 0), (-1, 0), (0, 1), (-1, 0), (0, 1), (-1, 0), (0, -1), (0, 1), (0, 1)]","[3, 10]","[0, 0, 0, 0, 0, 2, 0, 2, 0, 2, 2, 2]",2,8,6,270
8,maxModel36,14,5,14,9,7,7,"[1305, 1306, 1307, 1308, 1309, 1310, 1312, 1313, 1313]","[(7, 7), [8, 7], [9, 7], [10, 7], [11, 7], [12, 7], [13, 7], [14, 7], [14, 6], [14, 5]]","[(1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, -1), (0, -1)]",[],"[0, 0, 0, 0, 0, 0, 0, 1, 1]",0,4,7,90
9,maxModel36,3,11,11,11,7,4,"[1303, 1305, 1306, 1307, 1321, 1322, 1323, 1324, 1325, 1326, 1327]","[(7, 4), [7, 5], [7, 6], [7, 7], [7, 8], [7, 9], [7, 10], [6, 10], [5, 10], [4, 10], [4, 11], [3, 11]]","[(0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (1, 0), (-1, 0), (-1, 0), (0, 1), (-1, 0)]",[7],"[0, 0, 0, 0, 0, 0, 2, 1, 1, 0, 1]",special,8,7,180
