,name,bean1GridX,bean1GridY,bean2GridX,bean2GridY,playerGridX,playerGridY,reactionTime,trajectory,aimAction,noisePoint,goal,noiseNumber,bottom,height,direction
0,maxModel3,14,5,14,9,8,7,"[2176, 2177, 2178, 2179, 2180, 2182, 2183, 2184]","[(8, 7), [9, 7], [10, 7], [11, 7], [12, 7], [13, 7], [14, 7], [14, 8], [14, 9]]","[(1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (0, 1)]",[],"[0, 0, 0, 0, 0, 0, 2, 2]",0,4,6,90
1,maxModel3,3,5,3,9,11,7,"[1306, 1307, 1308, 1309, 1310, 1315, 1315, 1317, 1318, 1318]","[(11, 7), [10, 7], [9, 7], [8, 7], [7, 7], [6, 7], [6, 6], [6, 5], [5, 5], [4, 5], [3, 5]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1), (0, -1), (-1, 0), (-1, 0), (-1, 0)]","[7, 6]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,4,8,270
2,maxModel3,3,10,11,10,7,2,"[1306, 1306, 1308, 1308, 1309, 1311, 1312, 1312, 1314, 1314, 1315, 1316, 1317, 1317]","[(7, 2), [7, 3], [7, 4], [7, 5], [7, 6], [7, 7], [7, 8], [7, 9], [8, 9], [9, 9], [10, 9], [11, 9], [11, 8], [11, 9], [11, 10]]","[(0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (1, 0), (1, 0), (1, 0), (1, 0), (0, -1), (0, 1), (0, 1)]",[12],"[0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 0, 0, 0]",1,8,8,180
3,maxModel3,7,3,7,11,0,7,"[1308, 1312, 1313, 1314, 1315, 1315, 1316, 1317, 1317, 1319, 1320]","[(0, 7), [1, 7], [2, 7], [3, 7], [4, 7], [5, 7], [6, 7], [6, 6], [6, 5], [6, 4], [6, 3], [7, 3]]","[(1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (1, 0)]",[],"[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0]",0,8,7,90
4,maxModel3,4,2,10,2,7,9,"[1305, 1307, 1308, 1308, 1309, 1310, 1310, 1311, 1312, 1312, 1313, 1314]","[(7, 9), [7, 8], [7, 7], [7, 6], [7, 5], [7, 4], [7, 3], [8, 3], [9, 3], [8, 3], [9, 3], [9, 2], [10, 2]]","[(0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (1, 0), (1, 0), (-1, 0), (1, 0), (0, -1), (1, 0)]",[9],"[0, 0, 0, 0, 0, 0, 2, 2, 0, 2, 0, 2]",1,6,7,0
5,maxModel3,4,6,10,6,7,12,"[1303, 1304, 1305, 1306, 1306, 1307, 1308, 1309, 1310]","[(7, 12), [7, 11], [8, 11], [8, 10], [8, 9], [8, 8], [9, 8], [9, 7], [9, 6], [10, 6]]","[(0, -1), (1, 0), (0, -1), (0, -1), (0, -1), (1, 0), (0, -1), (0, -1), (1, 0)]","[2, 6]","[0, 0, 0, 0, 0, 0, 0, 0, 2]",2,6,6,0
6,maxModel3,9,4,9,10,1,7,"[1307, 1309, 1310, 1310, 1312, 1313, 1314, 1316, 1317, 1318, 1319, 1320, 1320]","[(1, 7), [2, 7], [1, 7], [2, 7], [3, 7], [4, 7], [5, 7], [6, 7], [7, 7], [8, 7], [8, 6], [8, 5], [9, 5], [9, 4]]","[(1, 0), (-1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, -1), (0, -1), (1, 0), (0, -1)]",[2],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1]",1,6,8,90
7,maxModel3,3,4,11,4,7,10,"[1306, 1307, 1308, 1309, 1310, 1310, 1311, 1311, 1312, 1313, 1314, 1314]","[(7, 10), [7, 9], [7, 8], [7, 7], [8, 7], [7, 7], [7, 6], [7, 5], [8, 5], [9, 5], [10, 5], [11, 5], [11, 4]]","[(0, -1), (0, -1), (0, -1), (1, 0), (-1, 0), (0, -1), (0, -1), (1, 0), (1, 0), (1, 0), (1, 0), (0, -1)]","[4, 5]","[0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 0]",2,8,6,0
8,maxModel3,5,11,9,11,7,4,"[1318, 1319, 1324, 1324, 1325, 1325, 1326, 1327, 1328]","[(7, 4), [7, 5], [7, 6], [7, 7], [7, 8], [7, 9], [7, 10], [7, 11], [6, 11], [5, 11]]","[(0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (-1, 0), (-1, 0)]",[],"[0, 0, 0, 0, 0, 0, 0, 1, 1]",0,4,7,180
9,maxModel3,3,10,11,10,7,3,"[1306, 1308, 1309, 1309, 1309, 1310, 1310, 1312, 1313, 1315, 1316]","[(7, 3), [7, 4], [7, 5], [7, 6], [7, 7], [7, 8], [7, 9], [6, 9], [5, 9], [4, 9], [3, 9], [3, 10]]","[(0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1)]",[7],"[0, 0, 0, 0, 0, 0, 2, 1, 1, 1, 0]",special,8,7,180
