,name,bean1GridX,bean1GridY,bean2GridX,bean2GridY,playerGridX,playerGridY,reactionTime,trajectory,aimAction,noisePoint,goal,noiseNumber,bottom,height,direction
0,maxModel6,3,5,3,9,9,7,"[1350, 1351, 1351, 1352, 1353, 1354, 1356, 1357]","[(9, 7), [8, 7], [7, 7], [6, 7], [5, 7], [4, 7], [3, 7], [3, 8], [3, 9]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1), (0, 1)]",[],"[0, 0, 0, 0, 0, 0, 2, 2]",0,4,6,270
1,maxModel6,13,5,13,9,5,7,"[1303, 1306, 1307, 1307, 1313, 1313, 1313, 1314, 1315, 1317, 1317, 1318]","[(5, 7), [6, 7], [7, 7], [8, 7], [9, 7], [8, 7], [9, 7], [10, 7], [10, 6], [11, 6], [12, 6], [13, 6], [13, 5]]","[(1, 0), (1, 0), (1, 0), (1, 0), (-1, 0), (1, 0), (1, 0), (0, -1), (1, 0), (1, 0), (1, 0), (0, -1)]","[5, 8]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",2,4,8,90
2,maxModel6,10,3,10,11,2,7,"[1304, 1305, 1306, 1307, 1308, 1309, 1311, 1312, 1312, 1313, 1314, 1315]","[(2, 7), [3, 7], [3, 6], [4, 6], [5, 6], [6, 6], [7, 6], [8, 6], [8, 5], [9, 5], [9, 4], [9, 3], [10, 3]]","[(1, 0), (0, -1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, -1), (1, 0), (0, -1), (0, -1), (1, 0)]",[2],"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0]",1,8,8,90
3,maxModel6,3,10,11,10,7,3,"[1307, 1310, 1311, 1312, 1314, 1315, 1316, 1317, 1318, 1320, 1321]","[(7, 3), [7, 4], [7, 5], [7, 6], [7, 7], [7, 8], [7, 9], [6, 9], [5, 9], [4, 9], [3, 9], [3, 10]]","[(0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1)]",[],"[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0]",0,8,7,180
4,maxModel6,8,4,8,10,1,7,"[1303, 1304, 1305, 1306, 1307, 1308, 1309, 1310, 1311, 1311]","[(1, 7), [2, 7], [3, 7], [4, 7], [5, 7], [5, 6], [6, 6], [7, 6], [7, 5], [8, 5], [8, 4]]","[(1, 0), (1, 0), (1, 0), (1, 0), (0, -1), (1, 0), (1, 0), (0, -1), (1, 0), (0, -1)]",[5],"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1]",1,6,7,90
5,maxModel6,4,4,4,10,10,7,"[1309, 1311, 1312, 1314, 1314, 1315, 1316, 1317, 1318]","[(10, 7), [9, 7], [8, 7], [8, 6], [7, 6], [7, 5], [6, 5], [5, 5], [4, 5], [4, 4]]","[(-1, 0), (-1, 0), (0, -1), (-1, 0), (0, -1), (-1, 0), (-1, 0), (-1, 0), (0, -1)]","[5, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 1]",2,6,6,270
6,maxModel6,4,11,10,11,7,3,"[1304, 1305, 1306, 1307, 1308, 1308, 1309, 1310, 1312, 1313, 1313]","[(7, 3), [7, 4], [7, 5], [8, 5], [8, 6], [8, 7], [8, 8], [8, 9], [8, 10], [9, 10], [9, 11], [10, 11]]","[(0, 1), (0, 1), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (1, 0), (0, 1), (1, 0)]",[3],"[0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2]",1,6,8,180
7,maxModel6,0,3,0,11,6,7,"[1305, 1307, 1307, 1309, 1310, 1312, 1313, 1313, 1314, 1315, 1316, 1317]","[(6, 7), [5, 7], [4, 7], [3, 7], [2, 7], [1, 7], [1, 8], [1, 7], [1, 8], [1, 9], [0, 9], [0, 10], [0, 11]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1), (0, -1), (0, 1), (0, 1), (-1, 0), (0, 1), (0, 1)]","[7, 10]","[0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 2, 2]",2,8,6,270
8,maxModel6,5,13,9,13,7,6,"[1303, 1304, 1305, 1308, 1309, 1310, 1310, 1311, 1312]","[(7, 6), [7, 7], [7, 8], [7, 9], [7, 10], [7, 11], [7, 12], [7, 13], [6, 13], [5, 13]]","[(0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (-1, 0), (-1, 0)]",[],"[0, 0, 0, 0, 0, 0, 0, 1, 1]",0,4,7,180
9,maxModel6,7,3,7,11,14,7,"[1304, 1304, 1305, 1306, 1307, 1308, 1310, 1311, 1311, 1312, 1314]","[(14, 7), [13, 7], [12, 7], [11, 7], [10, 7], [9, 7], [8, 7], [8, 6], [8, 5], [8, 4], [8, 3], [7, 3]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1), (0, -1), (0, -1), (0, -1), (-1, 0)]",[7],"[0, 0, 0, 0, 0, 0, 2, 1, 1, 1, 0]",special,8,7,270
