,name,bean1GridX,bean1GridY,bean2GridX,bean2GridY,playerGridX,playerGridY,reactionTime,trajectory,aimAction,noisePoint,goal,noiseNumber,bottom,height,direction
0,maxModel8,5,4,9,4,7,10,"[1426, 1429, 1429, 1430, 1430, 1431, 1432, 1434]","[(7, 10), [7, 9], [7, 8], [7, 7], [7, 6], [7, 5], [7, 4], [6, 4], [5, 4]]","[(0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (-1, 0), (-1, 0)]",[],"[0, 0, 0, 0, 0, 0, 1, 1]",0,4,6,0
1,maxModel8,5,10,9,10,7,2,"[1303, 1303, 1304, 1304, 1308, 1309, 1309, 1310, 1310, 1311, 1311, 1312]","[(7, 2), [7, 3], [7, 4], [7, 5], [7, 6], [8, 6], [8, 7], [8, 8], [8, 9], [8, 8], [8, 9], [8, 10], [9, 10]]","[(0, 1), (0, 1), (0, 1), (0, 1), (1, 0), (0, 1), (0, 1), (0, 1), (0, -1), (0, 1), (0, 1), (1, 0)]","[9, 5]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]",2,4,8,180
2,maxModel8,3,5,11,5,7,13,"[1303, 1303, 1304, 1304, 1305, 1305, 1305, 1306, 1306, 1307, 1307, 1308]","[(7, 13), [7, 12], [7, 11], [7, 10], [6, 10], [6, 9], [6, 8], [6, 7], [5, 7], [5, 6], [4, 6], [3, 6], [3, 5]]","[(0, -1), (0, -1), (0, -1), (-1, 0), (0, -1), (0, -1), (0, -1), (-1, 0), (0, -1), (-1, 0), (-1, 0), (0, -1)]",[4],"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0]",1,8,8,0
3,maxModel8,3,11,11,11,7,4,"[1304, 1305, 1305, 1306, 1306, 1307, 1307, 1308, 1308, 1309, 1309]","[(7, 4), [7, 5], [7, 6], [7, 7], [7, 8], [7, 9], [7, 10], [6, 10], [5, 10], [4, 10], [4, 11], [3, 11]]","[(0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (-1, 0), (-1, 0), (-1, 0), (0, 1), (-1, 0)]",[],"[0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1]",0,8,7,180
4,maxModel8,4,14,10,14,7,7,"[1304, 1305, 1306, 1306, 1307, 1308, 1308, 1309, 1309, 1309]","[(7, 7), [7, 8], [6, 8], [6, 9], [6, 10], [6, 11], [6, 12], [6, 13], [5, 13], [5, 14], [4, 14]]","[(0, 1), (-1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (-1, 0), (0, 1), (-1, 0)]",[2],"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1]",1,6,7,180
5,maxModel8,4,7,10,7,7,1,"[1302, 1303, 1303, 1303, 1304, 1304, 1304, 1305, 1305, 1306, 1306]","[(7, 1), [7, 2], [6, 2], [6, 3], [6, 4], [6, 5], [6, 6], [5, 6], [5, 7], [5, 8], [5, 7], [4, 7]]","[(0, 1), (-1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (-1, 0), (0, 1), (0, 1), (0, -1), (-1, 0)]","[9, 2]","[0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1]",2,6,6,180
6,maxModel8,9,4,9,10,1,7,"[1303, 1304, 1304, 1307, 1307, 1308, 1308, 1308, 1309, 1309, 1310]","[(1, 7), [2, 7], [3, 7], [4, 7], [5, 7], [6, 7], [6, 8], [7, 8], [8, 8], [8, 9], [9, 9], [9, 10]]","[(1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (1, 0), (1, 0), (0, 1), (1, 0), (0, 1)]",[6],"[0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2]",1,6,8,90
7,maxModel8,3,14,11,14,7,8,"[1303, 1303, 1304, 1304, 1305, 1305, 1306, 1306, 1306, 1307, 1308, 1308]","[(7, 8), [7, 9], [7, 10], [7, 9], [8, 9], [8, 10], [8, 11], [8, 12], [9, 12], [9, 13], [10, 13], [10, 14], [11, 14]]","[(0, 1), (0, 1), (0, -1), (1, 0), (0, 1), (0, 1), (0, 1), (1, 0), (0, 1), (1, 0), (0, 1), (1, 0)]","[3, 4]","[0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 2]",2,8,6,180
8,maxModel8,5,2,9,2,7,9,"[1304, 1305, 1305, 1306, 1306, 1306, 1307, 1307, 1308]","[(7, 9), [7, 8], [7, 7], [7, 6], [7, 5], [7, 4], [7, 3], [7, 2], [6, 2], [5, 2]]","[(0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (-1, 0), (-1, 0)]",[],"[0, 0, 0, 0, 0, 0, 0, 1, 1]",0,4,7,0
9,maxModel8,5,3,5,11,12,7,"[1304, 1304, 1304, 1305, 1305, 1306, 1306, 1307, 1307, 1307, 1308]","[(12, 7), [11, 7], [10, 7], [9, 7], [8, 7], [7, 7], [6, 7], [6, 8], [6, 9], [6, 10], [6, 11], [5, 11]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1), (0, 1), (0, 1), (0, 1), (-1, 0)]",[7],"[0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0]",special,8,7,270
