,name,bean1GridX,bean1GridY,bean2GridX,bean2GridY,playerGridX,playerGridY,reactionTime,trajectory,aimAction,noisePoint,goal,noiseNumber,bottom,height,direction
0,maxModel13,5,5,5,9,11,7,"[1345, 1346, 1348, 1349, 1350, 1351, 1353, 1354]","[(11, 7), [10, 7], [9, 7], [8, 7], [7, 7], [6, 7], [5, 7], [5, 6], [5, 5]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1), (0, -1)]",[],"[0, 0, 0, 0, 0, 0, 1, 1]",0,4,6,270
1,maxModel13,5,0,9,0,7,8,"[1304, 1306, 1307, 1312, 1312, 1313, 1314, 1315, 1316, 1317, 1317, 1318]","[(7, 8), [7, 7], [7, 6], [7, 5], [7, 6], [7, 5], [7, 4], [7, 3], [8, 3], [8, 2], [8, 1], [8, 0], [9, 0]]","[(0, -1), (0, -1), (0, -1), (0, 1), (0, -1), (0, -1), (0, -1), (1, 0), (0, -1), (0, -1), (0, -1), (1, 0)]","[8, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]",2,4,8,0
2,maxModel13,3,0,11,0,7,8,"[1310, 1310, 1311, 1312, 1313, 1314, 1314, 1315, 1316, 1317, 1318, 1319]","[(7, 8), [7, 7], [7, 6], [7, 5], [7, 4], [7, 3], [7, 2], [7, 1], [8, 1], [9, 1], [10, 1], [11, 1], [11, 0]]","[(0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (1, 0), (1, 0), (1, 0), (1, 0), (0, -1)]",[11],"[0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 0, 0]",1,8,8,0
3,maxModel13,3,0,11,0,7,7,"[1305, 1306, 1306, 1307, 1307, 1308, 1308, 1310, 1311, 1312, 1313]","[(7, 7), [7, 6], [7, 5], [7, 4], [7, 3], [7, 2], [7, 1], [6, 1], [5, 1], [4, 1], [4, 0], [3, 0]]","[(0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (-1, 0), (-1, 0), (-1, 0), (0, -1), (-1, 0)]",[],"[0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1]",0,8,7,0
4,maxModel13,4,11,10,11,7,4,"[1304, 1305, 1306, 1307, 1308, 1309, 1310, 1311, 1312, 1313]","[(7, 4), [7, 5], [7, 6], [8, 6], [8, 7], [8, 8], [8, 9], [8, 10], [9, 10], [9, 11], [10, 11]]","[(0, 1), (0, 1), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (1, 0), (0, 1), (1, 0)]",[3],"[0, 0, 0, 0, 0, 0, 0, 2, 0, 2]",1,6,7,180
5,maxModel13,4,5,10,5,7,11,"[1304, 1305, 1306, 1307, 1308, 1310, 1311, 1312, 1313]","[(7, 11), [7, 10], [7, 9], [7, 8], [8, 8], [8, 7], [8, 6], [9, 6], [10, 6], [10, 5]]","[(0, -1), (0, -1), (0, -1), (1, 0), (0, -1), (0, -1), (1, 0), (1, 0), (0, -1)]","[4, 8]","[0, 0, 0, 0, 0, 0, 2, 0, 0]",2,6,6,0
6,maxModel13,11,4,11,10,3,7,"[1303, 1304, 1307, 1308, 1308, 1310, 1311, 1312, 1313, 1315, 1315, 1316, 1317]","[(3, 7), [4, 7], [5, 7], [4, 7], [5, 7], [6, 7], [7, 7], [8, 7], [9, 7], [10, 7], [10, 8], [10, 9], [11, 9], [11, 10]]","[(1, 0), (1, 0), (-1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (0, 1), (1, 0), (0, 1)]",[3],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 2]",1,6,8,90
7,maxModel13,4,3,4,11,10,7,"[1303, 1305, 1306, 1307, 1308, 1308, 1309, 1311, 1312, 1313]","[(10, 7), [9, 7], [9, 6], [8, 6], [8, 5], [7, 5], [6, 5], [5, 5], [5, 4], [5, 3], [4, 3]]","[(-1, 0), (0, -1), (-1, 0), (0, -1), (-1, 0), (-1, 0), (-1, 0), (0, -1), (0, -1), (-1, 0)]","[4, 2]","[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]",2,8,6,270
8,maxModel13,3,5,3,9,10,7,"[1303, 1305, 1305, 1306, 1306, 1307, 1308, 1309, 1310]","[(10, 7), [9, 7], [8, 7], [7, 7], [6, 7], [5, 7], [4, 7], [3, 7], [3, 8], [3, 9]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1), (0, 1)]",[],"[0, 0, 0, 0, 0, 0, 0, 2, 2]",0,4,7,270
9,maxModel13,3,3,3,11,10,7,"[1305, 1307, 1308, 1308, 1309, 1309, 1310, 1311, 1311, 1311, 1314]","[(10, 7), [9, 7], [8, 7], [7, 7], [6, 7], [5, 7], [4, 7], [4, 6], [4, 5], [4, 4], [3, 4], [3, 3]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1), (0, -1), (0, -1), (-1, 0), (0, -1)]",[7],"[0, 0, 0, 0, 0, 0, 2, 1, 1, 0, 1]",special,8,7,270
