,name,bean1GridX,bean1GridY,bean2GridX,bean2GridY,playerGridX,playerGridY,reactionTime,trajectory,aimAction,noisePoint,goal,noiseNumber,bottom,height,direction
0,maxModel39,5,12,9,12,7,6,"[1363, 1364, 1365, 1366, 1367, 1369, 1370, 1371]","[(7, 6), [7, 7], [7, 8], [7, 9], [7, 10], [7, 11], [7, 12], [8, 12], [9, 12]]","[(0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (1, 0), (1, 0)]",[],"[0, 0, 0, 0, 0, 0, 2, 2]",0,4,6,180
1,maxModel39,1,5,1,9,9,7,"[1304, 1306, 1307, 1308, 1315, 1317, 1318, 1319, 1320, 1322]","[(9, 7), [8, 7], [7, 7], [6, 7], [5, 7], [5, 8], [5, 9], [4, 9], [3, 9], [2, 9], [1, 9]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1), (0, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]","[5, 6]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,4,8,270
2,maxModel39,3,3,3,11,11,7,"[1304, 1305, 1307, 1308, 1308, 1308, 1309, 1310, 1311, 1312, 1313, 1313, 1314, 1315]","[(11, 7), [10, 7], [9, 7], [8, 7], [9, 7], [8, 7], [7, 7], [6, 7], [5, 7], [4, 7], [4, 6], [4, 5], [4, 4], [3, 4], [3, 3]]","[(-1, 0), (-1, 0), (-1, 0), (1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1), (0, -1), (0, -1), (-1, 0), (0, -1)]",[4],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1]",1,8,8,270
3,maxModel39,7,3,7,11,0,7,"[1305, 1307, 1308, 1309, 1311, 1312, 1313, 1314, 1315, 1318, 1319]","[(0, 7), [1, 7], [2, 7], [3, 7], [4, 7], [5, 7], [6, 7], [6, 6], [6, 5], [6, 4], [6, 3], [7, 3]]","[(1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (1, 0)]",[],"[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0]",0,8,7,90
4,maxModel39,4,13,10,13,7,6,"[1305, 1307, 1308, 1309, 1309, 1310, 1311, 1312, 1313, 1315]","[(7, 6), [7, 7], [8, 7], [8, 8], [8, 9], [8, 10], [8, 11], [8, 12], [9, 12], [9, 13], [10, 13]]","[(0, 1), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (1, 0), (0, 1), (1, 0)]",[2],"[0, 0, 0, 0, 0, 0, 0, 2, 0, 2]",1,6,7,180
5,maxModel39,9,4,9,10,3,7,"[1304, 1305, 1306, 1307, 1307, 1308, 1309, 1309, 1310]","[(3, 7), [4, 7], [4, 8], [5, 8], [6, 8], [7, 8], [7, 9], [8, 9], [9, 9], [9, 10]]","[(1, 0), (0, 1), (1, 0), (1, 0), (1, 0), (0, 1), (1, 0), (1, 0), (0, 1)]","[6, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 2]",2,6,6,90
6,maxModel39,4,9,10,9,7,1,"[1304, 1305, 1306, 1308, 1309, 1310, 1311, 1312, 1313, 1315, 1315, 1316, 1317]","[(7, 1), [7, 2], [7, 3], [7, 4], [7, 5], [7, 6], [7, 7], [7, 8], [8, 8], [8, 7], [8, 8], [9, 8], [9, 9], [10, 9]]","[(0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (1, 0), (0, -1), (0, 1), (1, 0), (0, 1), (1, 0)]",[9],"[0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 2, 0, 2]",1,6,8,180
7,maxModel39,4,3,4,11,10,7,"[1305, 1308, 1309, 1310, 1311, 1312, 1313, 1314, 1315, 1315, 1316, 1317]","[(10, 7), [9, 7], [9, 8], [8, 8], [7, 8], [6, 8], [6, 9], [5, 9], [5, 10], [5, 11], [5, 12], [4, 12], [4, 11]]","[(-1, 0), (0, 1), (-1, 0), (-1, 0), (-1, 0), (0, 1), (-1, 0), (0, 1), (0, 1), (0, 1), (-1, 0), (0, -1)]","[10, 2]","[0, 0, 0, 0, 0, 2, 0, 2, 2, 0, 0, 0]",2,8,6,270
8,maxModel39,9,5,9,9,2,7,"[1303, 1304, 1305, 1306, 1306, 1308, 1308, 1309, 1310]","[(2, 7), [3, 7], [4, 7], [5, 7], [6, 7], [7, 7], [8, 7], [9, 7], [9, 6], [9, 5]]","[(1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, -1), (0, -1)]",[],"[0, 0, 0, 0, 0, 0, 0, 1, 1]",0,4,7,90
9,maxModel39,0,3,0,11,7,7,"[1311, 1315, 1320, 1325, 1339, 1341, 1346, 1350, 1356, 1359, 1360]","[(7, 7), [6, 7], [5, 7], [4, 7], [3, 7], [2, 7], [1, 7], [1, 6], [1, 5], [1, 4], [0, 4], [0, 3]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1), (0, -1), (0, -1), (-1, 0), (0, -1)]",[7],"[0, 0, 0, 0, 0, 0, 2, 1, 1, 0, 1]",special,8,7,270
