,name,bean1GridX,bean1GridY,bean2GridX,bean2GridY,playerGridX,playerGridY,reactionTime,trajectory,aimAction,noisePoint,goal,noiseNumber,bottom,height,direction
0,maxModel4,6,5,6,9,12,7,"[1343, 1344, 1345, 1347, 1348, 1349, 1350, 1352]","[(12, 7), [11, 7], [10, 7], [9, 7], [8, 7], [7, 7], [6, 7], [6, 6], [6, 5]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1), (0, -1)]",[],"[0, 0, 0, 0, 0, 0, 1, 1]",0,4,6,270
1,maxModel4,5,13,9,13,7,5,"[1304, 1304, 1309, 1309, 1310, 1312, 1314, 1315, 1316, 1317, 1318, 1319]","[(7, 5), [7, 6], [7, 7], [6, 7], [6, 8], [7, 8], [7, 9], [7, 10], [7, 11], [7, 12], [7, 13], [8, 13], [9, 13]]","[(0, 1), (0, 1), (-1, 0), (0, 1), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (1, 0), (1, 0)]","[3, 5]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2]",2,4,8,180
2,maxModel4,0,3,0,11,8,7,"[1302, 1303, 1304, 1306, 1307, 1307, 1308, 1308, 1309, 1310, 1310, 1311, 1312, 1313]","[(8, 7), [7, 7], [6, 7], [5, 7], [4, 7], [3, 7], [2, 7], [3, 7], [2, 7], [1, 7], [1, 8], [1, 9], [1, 10], [0, 10], [0, 11]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (1, 0), (-1, 0), (-1, 0), (0, 1), (0, 1), (0, 1), (-1, 0), (0, 1)]",[7],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 0, 2]",1,8,8,270
3,maxModel4,8,3,8,11,1,7,"[1303, 1304, 1308, 1309, 1310, 1311, 1311, 1312, 1312, 1313, 1314]","[(1, 7), [2, 7], [3, 7], [4, 7], [5, 7], [6, 7], [7, 7], [7, 8], [7, 9], [7, 10], [7, 11], [8, 11]]","[(1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (1, 0)]",[],"[0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 0]",0,8,7,90
4,maxModel4,1,4,1,10,8,7,"[1303, 1305, 1306, 1306, 1308, 1308, 1309, 1310, 1310, 1311]","[(8, 7), [7, 7], [6, 7], [5, 7], [4, 7], [3, 7], [2, 7], [2, 8], [2, 9], [1, 9], [1, 10]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1), (0, 1), (-1, 0), (0, 1)]",[7],"[0, 0, 0, 0, 0, 0, 1, 2, 0, 2]",1,6,7,270
5,maxModel4,8,4,8,10,2,7,"[1305, 1306, 1306, 1308, 1309, 1309, 1310, 1311, 1311]","[(2, 7), [3, 7], [4, 7], [5, 7], [5, 8], [6, 8], [7, 8], [7, 9], [7, 10], [8, 10]]","[(1, 0), (1, 0), (1, 0), (0, 1), (1, 0), (1, 0), (0, 1), (0, 1), (1, 0)]","[4, 8]","[0, 0, 0, 0, 0, 0, 2, 0, 0]",2,6,6,90
6,maxModel4,3,4,3,10,11,7,"[1306, 1307, 1308, 1309, 1310, 1310, 1311, 1311, 1312, 1313, 1313, 1315, 1315]","[(11, 7), [10, 7], [9, 7], [8, 7], [7, 7], [6, 7], [7, 7], [6, 7], [5, 7], [4, 7], [4, 8], [4, 9], [3, 9], [3, 10]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1), (0, 1), (-1, 0), (0, 1)]",[6],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 2]",1,6,8,270
7,maxModel4,4,3,4,11,10,7,"[1312, 1319, 1324, 1327, 1330, 1331, 1332, 1332, 1333, 1333, 1333, 1335, 1336, 1336]","[(10, 7), [9, 7], [8, 7], [7, 7], [6, 7], [5, 7], [5, 8], [5, 7], [6, 7], [5, 7], [5, 8], [5, 9], [5, 10], [5, 11], [4, 11]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1), (0, -1), (1, 0), (-1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (-1, 0)]","[8, 7]","[0, 0, 0, 0, 0, 2, 2, 1, 0, 2, 2, 2, 2, 0]",2,8,6,270
8,maxModel4,1,5,1,9,8,7,"[1311, 1314, 1317, 1319, 1322, 1323, 1324, 1325, 1326]","[(8, 7), [7, 7], [6, 7], [5, 7], [4, 7], [3, 7], [2, 7], [1, 7], [1, 6], [1, 5]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1), (0, -1)]",[],"[0, 0, 0, 0, 0, 0, 0, 1, 1]",0,4,7,270
9,maxModel4,3,11,11,11,7,4,"[1305, 1307, 1308, 1308, 1309, 1309, 1311, 1312, 1313, 1314, 1314]","[(7, 4), [7, 5], [7, 6], [7, 7], [7, 8], [7, 9], [7, 10], [8, 10], [9, 10], [10, 10], [10, 11], [11, 11]]","[(0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (-1, 0), (1, 0), (1, 0), (0, 1), (1, 0)]",[7],"[0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 2]",special,8,7,180
