,name,bean1GridX,bean1GridY,bean2GridX,bean2GridY,playerGridX,playerGridY,reactionTime,trajectory,aimAction,noisePoint,goal,noiseNumber,bottom,height,direction
0,maxModel23,9,5,9,9,3,7,"[1391, 1398, 1404, 1411, 1457, 1459, 1461, 1463, 1464, 1467, 1473, 1478]","[(3, 7), [3, 8], [4, 8], [4, 9], [5, 9], [5, 8], [6, 8], [7, 8], [6, 8], [6, 9], [7, 9], [8, 9], [9, 9]]","[(0, 1), (1, 0), (0, 1), (1, 0), (0, -1), (1, 0), (1, 0), (-1, 0), (0, 1), (1, 0), (1, 0), (1, 0)]","[5, 8]","[2, 0, 2, 0, 0, 0, 0, 2, 2, 0, 0, 0]",2,4,6,90
1,maxModel23,3,0,11,0,7,7,"[1314, 1319, 1323, 1328, 1334, 1339, 1341, 1346, 1353, 1361, 1371, 1379, 1380]","[(7, 7), [7, 6], [6, 6], [5, 6], [4, 6], [4, 7], [4, 6], [3, 6], [3, 5], [3, 4], [3, 3], [3, 2], [3, 1], [3, 0]]","[(0, -1), (-1, 0), (-1, 0), (-1, 0), (0, 1), (0, -1), (-1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1)]",[5],"[0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1,8,7,0
2,maxModel23,14,3,14,11,6,7,"[1316, 1325, 1329, 1334, 1338, 1346, 1351, 1358, 1362, 1368, 1377, 1382]","[(6, 7), [6, 6], [7, 6], [8, 6], [9, 6], [10, 6], [10, 5], [11, 5], [11, 4], [12, 4], [13, 4], [13, 3], [14, 3]]","[(0, -1), (1, 0), (1, 0), (1, 0), (1, 0), (0, -1), (1, 0), (0, -1), (1, 0), (1, 0), (0, -1), (1, 0)]",[],"[1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0]",0,8,8,90
3,maxModel23,8,3,8,11,2,7,"[1317, 1321, 1337, 1345, 1351, 1355, 1361, 1363, 1370, 1374, 1377, 1382]","[(2, 7), [2, 8], [3, 8], [3, 9], [3, 10], [3, 11], [2, 11], [3, 11], [4, 11], [5, 11], [6, 11], [7, 11], [8, 11]]","[(0, 1), (1, 0), (0, 1), (0, 1), (0, 1), (-1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0)]",[6],"[2, 0, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0]",1,8,6,90
4,maxModel23,4,2,10,2,7,8,"[1319, 1323, 1327, 1331, 1335, 1340, 1344, 1347, 1351, 1356, 1361]","[(7, 8), [6, 8], [6, 7], [6, 6], [5, 6], [4, 6], [4, 7], [4, 6], [4, 5], [4, 4], [4, 3], [4, 2]]","[(-1, 0), (0, -1), (0, -1), (-1, 0), (-1, 0), (0, 1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1)]","[6, 1]","[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]",2,6,6,0
5,maxModel23,12,4,12,10,5,7,"[1316, 1322, 1327, 1331, 1338, 1341, 1345, 1349, 1358, 1362]","[(5, 7), [6, 7], [6, 8], [7, 8], [8, 8], [9, 8], [9, 9], [10, 9], [11, 9], [12, 9], [12, 10]]","[(1, 0), (0, 1), (1, 0), (1, 0), (1, 0), (0, 1), (1, 0), (1, 0), (1, 0), (0, 1)]",[],"[0, 2, 0, 0, 0, 2, 0, 0, 0, 2]",0,6,7,90
6,maxModel23,10,5,10,9,2,7,"[1311, 1320, 1328, 1332, 1335, 1338, 1342, 1346, 1350, 1354]","[(2, 7), [2, 6], [3, 6], [4, 6], [5, 6], [6, 6], [6, 5], [7, 5], [8, 5], [9, 5], [10, 5]]","[(0, -1), (1, 0), (1, 0), (1, 0), (1, 0), (0, -1), (1, 0), (1, 0), (1, 0), (1, 0)]",[],"[1, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0,4,8,90
7,maxModel23,4,1,10,1,7,9,"[1314, 1317, 1321, 1326, 1330, 1333, 1337, 1340, 1344, 1348, 1351, 1354, 1357]","[(7, 9), [8, 9], [9, 9], [10, 9], [10, 8], [10, 7], [11, 7], [10, 7], [10, 6], [10, 5], [10, 4], [10, 3], [10, 2], [10, 1]]","[(1, 0), (1, 0), (1, 0), (0, -1), (0, -1), (1, 0), (-1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1)]",[6],"[2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,6,8,0
8,maxModel23,11,5,11,9,4,7,"[1316, 1321, 1326, 1332, 1336, 1342, 1349, 1363, 1368, 1370, 1374]","[(4, 7), [4, 8], [5, 8], [6, 8], [6, 9], [7, 9], [8, 9], [9, 9], [9, 10], [9, 9], [10, 9], [11, 9]]","[(0, 1), (1, 0), (1, 0), (0, 1), (1, 0), (1, 0), (1, 0), (0, 1), (0, -1), (1, 0), (1, 0)]","[2, 8]","[2, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0]",2,4,7,90
9,maxModel23,4,10,10,10,7,2,"[1315, 1319, 1324, 1328, 1332, 1334, 1339, 1344, 1349, 1352, 1355]","[(7, 2), [8, 2], [8, 3], [9, 3], [9, 4], [9, 5], [9, 6], [9, 7], [10, 7], [10, 8], [10, 9], [10, 10]]","[(-1, 0), (0, 1), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (1, 0), (0, 1), (0, 1), (0, 1)]",[1],"[1, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0]",special,6,8,180
