,name,bean1GridX,bean1GridY,bean2GridX,bean2GridY,playerGridX,playerGridY,reactionTime,trajectory,aimAction,noisePoint,goal,noiseNumber,bottom,height,direction
0,maxModel0,5,6,9,6,7,12,"[1361, 1362, 1371, 1371, 1372, 1373, 1373, 1375, 1375, 1376, 1377, 1377]","[(7, 12), [7, 11], [6, 11], [6, 12], [6, 11], [5, 11], [5, 10], [5, 9], [4, 9], [4, 8], [4, 7], [4, 6], [5, 6]]","[(0, -1), (-1, 0), (0, 1), (0, -1), (-1, 0), (0, -1), (0, -1), (-1, 0), (0, -1), (0, -1), (0, -1), (1, 0)]","[8, 3]","[0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]",2,4,6,0
1,maxModel0,3,3,11,3,7,10,"[1303, 1304, 1304, 1305, 1306, 1306, 1307, 1308, 1308, 1309, 1310]","[(7, 10), [7, 9], [6, 9], [5, 9], [5, 8], [5, 7], [5, 6], [4, 6], [3, 6], [3, 5], [3, 4], [3, 3]]","[(0, -1), (-1, 0), (-1, 0), (0, -1), (0, -1), (0, -1), (-1, 0), (-1, 0), (0, -1), (0, -1), (0, -1)]",[2],"[0, 2, 1, 0, 0, 0, 1, 1, 0, 0, 0]",1,8,7,0
2,maxModel0,3,4,11,4,7,12,"[1305, 1306, 1308, 1308, 1309, 1310, 1311, 1312, 1312, 1313, 1314, 1314]","[(7, 12), [6, 12], [5, 12], [4, 12], [3, 12], [3, 11], [3, 10], [3, 9], [3, 8], [3, 7], [3, 6], [3, 5], [3, 4]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1)]",[],"[1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",0,8,8,0
3,maxModel0,3,5,11,5,7,11,"[1303, 1304, 1305, 1306, 1306, 1307, 1307, 1308, 1309, 1310, 1310, 1311]","[(7, 11), [7, 10], [7, 9], [7, 8], [7, 7], [8, 7], [9, 7], [10, 7], [10, 6], [9, 6], [9, 5], [10, 5], [11, 5]]","[(0, -1), (0, -1), (0, -1), (0, -1), (1, 0), (1, 0), (1, 0), (0, -1), (-1, 0), (0, -1), (1, 0), (1, 0)]",[9],"[0, 0, 0, 0, 2, 2, 2, 0, 2, 0, 2, 2]",1,8,6,0
4,maxModel0,12,4,12,10,6,7,"[1305, 1305, 1307, 1307, 1308, 1308, 1309, 1310, 1310, 1311, 1312]","[(6, 7), [7, 7], [6, 7], [6, 6], [6, 5], [6, 4], [7, 4], [8, 4], [9, 4], [10, 4], [11, 4], [12, 4]]","[(1, 0), (-1, 0), (0, -1), (0, -1), (0, -1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0)]","[2, 3]","[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]",2,6,6,90
5,maxModel0,8,4,8,10,1,7,"[1304, 1306, 1307, 1307, 1307, 1309, 1309, 1310, 1310, 1311]","[(1, 7), [2, 7], [3, 7], [3, 8], [3, 9], [3, 10], [4, 10], [5, 10], [6, 10], [7, 10], [8, 10]]","[(1, 0), (1, 0), (0, 1), (0, 1), (0, 1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0)]",[],"[0, 0, 2, 2, 2, 0, 0, 0, 0, 0]",0,6,7,90
6,maxModel0,5,8,9,8,7,0,"[1306, 1309, 1311, 1314, 1316, 1318, 1320, 1323, 1327, 1330]","[(7, 0), [8, 0], [9, 0], [9, 1], [9, 2], [9, 3], [9, 4], [9, 5], [9, 6], [9, 7], [9, 8]]","[(1, 0), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1)]",[],"[2, 2, 0, 0, 0, 0, 0, 0, 0, 0]",0,4,8,180
7,maxModel0,13,4,13,10,5,7,"[1322, 1325, 1326, 1327, 1328, 1329, 1330, 1331, 1332, 1334, 1336, 1337, 1339]","[(5, 7), [4, 7], [5, 7], [5, 6], [6, 6], [6, 5], [7, 5], [7, 4], [8, 4], [9, 4], [10, 4], [11, 4], [12, 4], [13, 4]]","[(-1, 0), (1, 0), (0, -1), (1, 0), (0, -1), (1, 0), (0, -1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0)]",[1],"[2, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0]",1,6,8,90
8,maxModel0,0,5,0,9,7,7,"[1309, 1312, 1314, 1317, 1320, 1322, 1325, 1328, 1331, 1334, 1336, 1338, 1341]","[(7, 7), [6, 7], [7, 7], [7, 6], [6, 6], [6, 5], [5, 5], [4, 5], [3, 5], [3, 4], [2, 4], [2, 5], [1, 5], [0, 5]]","[(-1, 0), (1, 0), (0, -1), (-1, 0), (0, -1), (-1, 0), (-1, 0), (-1, 0), (0, -1), (-1, 0), (0, 1), (-1, 0), (-1, 0)]","[9, 2]","[0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",2,4,7,270
9,maxModel0,5,4,5,10,13,7,"[1312, 1315, 1318, 1320, 1323, 1325, 1329, 1331, 1334, 1337, 1339]","[(13, 7), [13, 8], [13, 9], [12, 9], [11, 9], [10, 9], [9, 9], [9, 10], [8, 10], [7, 10], [6, 10], [5, 10]]","[(0, -1), (0, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]",[1],"[1, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0]",special,6,8,270
