,name,bean1GridX,bean1GridY,bean2GridX,bean2GridY,playerGridX,playerGridY,reactionTime,trajectory,aimAction,noisePoint,goal,noiseNumber,bottom,height,direction
0,maxModel4,6,5,6,9,12,7,"[1400, 1425, 1426, 1428, 1431, 1432, 1435, 1436, 1438, 1439]","[(12, 7), [11, 7], [11, 8], [10, 8], [10, 9], [10, 8], [9, 8], [9, 9], [8, 9], [7, 9], [6, 9]]","[(-1, 0), (0, 1), (-1, 0), (0, 1), (0, -1), (-1, 0), (0, 1), (-1, 0), (-1, 0), (-1, 0)]","[2, 5]","[0, 0, 0, 2, 0, 0, 2, 0, 0, 0]",2,4,6,270
1,maxModel4,3,3,3,11,10,7,"[1326, 1330, 1333, 1335, 1338, 1340, 1342, 1344, 1345, 1348, 1351]","[(10, 7), [9, 7], [9, 8], [9, 9], [8, 9], [8, 10], [7, 10], [6, 10], [6, 11], [5, 11], [4, 11], [3, 11]]","[(-1, 0), (0, 1), (0, 1), (-1, 0), (0, 1), (-1, 0), (-1, 0), (0, 1), (-1, 0), (-1, 0), (-1, 0)]",[8],"[0, 2, 2, 0, 2, 0, 0, 0, 0, 0, 0]",1,8,7,270
2,maxModel4,3,14,11,14,7,6,"[1308, 1310, 1313, 1314, 1316, 1317, 1318, 1320, 1321, 1324, 1325, 1326]","[(7, 6), [6, 6], [5, 6], [5, 7], [4, 7], [3, 7], [3, 8], [3, 9], [3, 10], [3, 11], [3, 12], [3, 13], [3, 14]]","[(-1, 0), (-1, 0), (0, 1), (-1, 0), (-1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1)]",[],"[1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]",0,8,8,180
3,maxModel4,3,0,11,0,7,6,"[1312, 1315, 1318, 1321, 1323, 1326, 1329, 1331, 1333, 1336]","[(7, 6), [6, 6], [5, 6], [4, 6], [4, 5], [4, 4], [3, 4], [3, 3], [3, 2], [3, 1], [3, 0]]","[(-1, 0), (-1, 0), (-1, 0), (0, -1), (0, -1), (-1, 0), (0, -1), (0, -1), (0, -1), (0, -1)]",[1],"[0, 1, 1, 0, 0, 1, 0, 0, 0, 0]",1,8,6,0
4,maxModel4,3,4,3,10,9,7,"[1316, 1321, 1324, 1327, 1335, 1337, 1342, 1344, 1349, 1352, 1355, 1357, 1362]","[(9, 7), [8, 7], [8, 6], [8, 5], [7, 5], [7, 6], [7, 5], [7, 6], [6, 6], [6, 5], [6, 4], [5, 4], [4, 4], [3, 4]]","[(-1, 0), (0, -1), (0, -1), (-1, 0), (0, 1), (0, -1), (0, 1), (-1, 0), (0, -1), (0, -1), (-1, 0), (-1, 0), (-1, 0)]","[7, 5]","[0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0]",2,6,6,270
5,maxModel4,4,5,10,5,7,12,"[1311, 1314, 1317, 1319, 1323, 1326, 1328, 1332, 1335, 1337]","[(7, 12), [7, 11], [8, 11], [8, 10], [9, 10], [10, 10], [10, 9], [10, 8], [10, 7], [10, 6], [10, 5]]","[(0, -1), (1, 0), (0, -1), (1, 0), (1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1)]",[],"[0, 2, 0, 2, 2, 0, 0, 0, 0, 0]",0,6,7,0
6,maxModel4,5,5,5,9,13,7,"[1309, 1310, 1311, 1313, 1314, 1315, 1316, 1318, 1320, 1322]","[(13, 7), [13, 8], [12, 8], [11, 8], [11, 9], [10, 9], [9, 9], [8, 9], [7, 9], [6, 9], [5, 9]]","[(0, 1), (-1, 0), (-1, 0), (0, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]",[],"[2, 0, 0, 2, 0, 0, 0, 0, 0, 0]",0,4,8,270
7,maxModel4,4,14,10,14,7,6,"[1316, 1318, 1320, 1326, 1328, 1330, 1331, 1334, 1336, 1339, 1342]","[(7, 6), [7, 7], [6, 7], [5, 7], [4, 7], [4, 8], [4, 9], [4, 10], [4, 11], [4, 12], [4, 13], [4, 14]]","[(0, 1), (-1, 0), (-1, 0), (-1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1)]",[1],"[1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0]",1,6,8,180
8,maxModel4,5,11,9,11,7,4,"[1323, 1324, 1326, 1328, 1329, 1330, 1332, 1334, 1336, 1337, 1338, 1340, 1342]","[(7, 4), [6, 4], [5, 4], [5, 5], [6, 5], [5, 5], [5, 6], [5, 7], [4, 7], [5, 7], [5, 8], [5, 9], [5, 10], [5, 11]]","[(-1, 0), (-1, 0), (0, 1), (1, 0), (-1, 0), (0, 1), (0, 1), (-1, 0), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1)]","[8, 4]","[1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",2,4,7,180
9,maxModel4,4,4,4,10,12,7,"[1316, 1320, 1324, 1328, 1333, 1335, 1339, 1343, 1346, 1349, 1352]","[(12, 7), [12, 6], [11, 6], [10, 6], [10, 5], [10, 4], [9, 4], [8, 4], [7, 4], [6, 4], [5, 4], [4, 4]]","[(0, 1), (-1, 0), (-1, 0), (0, -1), (0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]",[1],"[2, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]",special,6,8,270
