,name,bean1GridX,bean1GridY,bean2GridX,bean2GridY,playerGridX,playerGridY,reactionTime,trajectory,aimAction,noisePoint,goal,noiseNumber,bottom,height,direction
0,maxModel9,0,5,0,9,6,7,"[1423, 1430, 1432, 1436, 1440, 1441, 1444, 1448, 1451, 1457]","[(6, 7), [7, 7], [7, 6], [6, 6], [5, 6], [5, 5], [4, 5], [3, 5], [2, 5], [1, 5], [0, 5]]","[(1, 0), (0, -1), (-1, 0), (-1, 0), (0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]","[2, 1]","[0, 2, 0, 0, 1, 0, 0, 0, 0, 0]",2,4,6,270
1,maxModel9,11,3,11,11,4,7,"[1312, 1317, 1322, 1324, 1327, 1330, 1333, 1337, 1339, 1342, 1346]","[(4, 7), [4, 6], [5, 6], [6, 6], [6, 5], [6, 4], [6, 3], [7, 3], [8, 3], [9, 3], [10, 3], [11, 3]]","[(0, -1), (1, 0), (1, 0), (0, -1), (0, -1), (0, -1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0)]",[1],"[0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0]",1,8,7,90
2,maxModel9,5,3,5,11,13,7,"[1316, 1320, 1322, 1324, 1329, 1331, 1336, 1338, 1341, 1343, 1346, 1349]","[(13, 7), [13, 6], [13, 5], [12, 5], [11, 5], [11, 4], [11, 3], [10, 3], [9, 3], [8, 3], [7, 3], [6, 3], [5, 3]]","[(0, -1), (0, -1), (-1, 0), (-1, 0), (0, -1), (0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]",[],"[1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]",0,8,8,270
3,maxModel9,11,3,11,11,5,7,"[1308, 1313, 1316, 1319, 1322, 1324, 1326, 1329, 1331, 1334, 1336, 1337]","[(5, 7), [6, 7], [7, 7], [7, 6], [7, 5], [7, 6], [7, 5], [8, 5], [8, 4], [8, 3], [9, 3], [10, 3], [11, 3]]","[(1, 0), (1, 0), (0, -1), (0, -1), (0, 1), (0, -1), (1, 0), (0, -1), (0, -1), (1, 0), (1, 0), (1, 0)]",[5],"[0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0]",1,8,6,90
4,maxModel9,4,1,10,1,7,7,"[1318, 1321, 1324, 1326, 1329, 1331, 1338, 1340, 1343]","[(7, 7), [6, 7], [5, 7], [4, 7], [4, 6], [4, 5], [4, 4], [4, 3], [4, 2], [4, 1]]","[(-1, 0), (-1, 0), (-1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1)]","[2, 1]","[2, 0, 1, 0, 0, 0, 0, 0, 0]",2,6,6,0
5,maxModel9,11,4,11,10,4,7,"[1313, 1319, 1323, 1327, 1328, 1334, 1339, 1340, 1343, 1347]","[(4, 7), [5, 7], [6, 7], [6, 8], [6, 9], [7, 9], [8, 9], [9, 9], [9, 10], [10, 10], [11, 10]]","[(1, 0), (1, 0), (0, 1), (0, 1), (1, 0), (1, 0), (1, 0), (0, 1), (1, 0), (1, 0)]",[],"[0, 0, 2, 2, 0, 0, 0, 2, 0, 0]",0,6,7,90
6,maxModel9,5,4,9,4,7,12,"[1311, 1314, 1318, 1320, 1324, 1326, 1330, 1332, 1335, 1338]","[(7, 12), [6, 12], [6, 11], [6, 10], [5, 10], [5, 9], [5, 8], [5, 7], [5, 6], [5, 5], [5, 4]]","[(-1, 0), (0, -1), (0, -1), (-1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1)]",[],"[1, 0, 0, 1, 0, 0, 0, 0, 0, 0]",0,4,8,0
7,maxModel9,4,11,10,11,7,3,"[1313, 1314, 1320, 1324, 1326, 1328, 1332, 1333, 1336, 1340, 1347]","[(7, 3), [7, 4], [6, 4], [6, 5], [6, 6], [5, 6], [5, 7], [5, 8], [5, 9], [4, 9], [4, 10], [4, 11]]","[(0, 1), (-1, 0), (0, 1), (0, 1), (-1, 0), (0, 1), (0, 1), (0, 1), (-1, 0), (0, 1), (0, 1)]",[7],"[0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0]",1,6,8,180
8,maxModel9,5,5,9,5,7,12,"[1324, 1328, 1331, 1333, 1338, 1341, 1344, 1350, 1353, 1355, 1356]","[(7, 12), [8, 12], [8, 11], [8, 10], [8, 9], [9, 9], [9, 8], [9, 7], [9, 6], [9, 7], [9, 6], [9, 5]]","[(1, 0), (0, -1), (0, -1), (0, -1), (1, 0), (0, -1), (0, -1), (0, -1), (0, 1), (0, -1), (0, -1)]","[5, 9]","[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,4,7,0
9,maxModel9,4,10,10,10,7,2,"[1316, 1319, 1322, 1325, 1328, 1330, 1333, 1335, 1339, 1341, 1344]","[(7, 2), [8, 2], [9, 2], [10, 2], [10, 3], [10, 4], [10, 5], [10, 6], [10, 7], [10, 8], [10, 9], [10, 10]]","[(-1, 0), (1, 0), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1)]",[1],"[1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0]",special,6,8,180
