,name,bean1GridX,bean1GridY,bean2GridX,bean2GridY,playerGridX,playerGridY,reactionTime,trajectory,aimAction,noisePoint,goal,noiseNumber,bottom,height,direction
0,maxModel20,7,5,7,9,1,7,"[1530, 1535, 1590, 1595, 1598, 1603, 1607, 1609, 1614, 1617]","[(1, 7), [2, 7], [2, 8], [2, 9], [3, 9], [4, 9], [3, 9], [4, 9], [5, 9], [6, 9], [7, 9]]","[(1, 0), (0, 1), (0, 1), (1, 0), (1, 0), (-1, 0), (1, 0), (1, 0), (1, 0), (1, 0)]","[6, 3]","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0]",2,4,6,90
1,maxModel20,3,11,11,11,7,4,"[1306, 1309, 1312, 1314, 1315, 1316, 1318, 1319, 1321, 1322, 1324]","[(7, 4), [7, 5], [8, 5], [8, 6], [8, 7], [9, 7], [10, 7], [11, 7], [11, 8], [11, 9], [11, 10], [11, 11]]","[(0, 1), (1, 0), (0, 1), (0, 1), (1, 0), (1, 0), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1)]",[3],"[0, 2, 2, 0, 2, 2, 2, 0, 0, 0, 0]",1,8,7,180
2,maxModel20,3,2,11,2,7,10,"[1312, 1316, 1319, 1323, 1326, 1329, 1332, 1335, 1338, 1344, 1347, 1350]","[(7, 10), [7, 9], [8, 9], [8, 8], [8, 7], [8, 6], [9, 6], [9, 5], [9, 4], [10, 4], [11, 4], [11, 3], [11, 2]]","[(0, -1), (1, 0), (0, -1), (0, -1), (0, -1), (1, 0), (0, -1), (0, -1), (1, 0), (1, 0), (0, -1), (0, -1)]",[],"[0, 2, 0, 0, 0, 2, 0, 0, 2, 2, 0, 0]",0,8,8,0
3,maxModel20,3,14,11,14,7,8,"[1315, 1318, 1323, 1327, 1332, 1336, 1340, 1343, 1346, 1353]","[(7, 8), [7, 9], [8, 9], [9, 9], [10, 9], [10, 10], [10, 11], [11, 11], [11, 12], [11, 13], [11, 14]]","[(0, 1), (1, 0), (1, 0), (1, 0), (0, 1), (0, 1), (1, 0), (0, 1), (0, 1), (0, 1)]",[5],"[0, 2, 2, 2, 2, 0, 2, 0, 0, 0]",1,8,6,180
4,maxModel20,14,4,14,10,8,7,"[1313, 1317, 1324, 1329, 1340, 1344, 1350, 1353, 1363, 1369, 1376, 1384, 1389]","[(8, 7), [8, 8], [9, 8], [9, 9], [8, 9], [8, 10], [9, 10], [10, 10], [11, 10], [11, 11], [12, 11], [13, 11], [13, 10], [14, 10]]","[(0, 1), (1, 0), (0, 1), (-1, 0), (0, 1), (1, 0), (1, 0), (1, 0), (0, 1), (1, 0), (1, 0), (0, -1), (1, 0)]","[9, 4]","[2, 0, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0]",2,6,6,90
5,maxModel20,4,1,10,1,7,8,"[1308, 1309, 1311, 1312, 1313, 1314, 1316, 1317, 1319, 1320]","[(7, 8), [7, 7], [7, 6], [8, 6], [8, 5], [9, 5], [10, 5], [10, 4], [10, 3], [10, 2], [10, 1]]","[(0, -1), (0, -1), (1, 0), (0, -1), (1, 0), (1, 0), (0, -1), (0, -1), (0, -1), (0, -1)]",[],"[0, 0, 2, 0, 2, 2, 0, 0, 0, 0]",0,6,7,0
6,maxModel20,5,12,9,12,7,4,"[1314, 1318, 1323, 1327, 1330, 1334, 1337, 1341, 1350, 1353]","[(7, 4), [6, 4], [5, 4], [5, 5], [5, 6], [5, 7], [5, 8], [5, 9], [5, 10], [5, 11], [5, 12]]","[(-1, 0), (-1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1)]",[],"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",0,4,8,180
7,maxModel20,12,4,12,10,4,7,"[1313, 1323, 1327, 1331, 1350, 1355, 1363, 1367, 1373, 1377, 1381, 1384, 1389]","[(4, 7), [3, 7], [3, 6], [4, 6], [4, 5], [4, 4], [5, 4], [6, 4], [7, 4], [8, 4], [9, 4], [10, 4], [11, 4], [12, 4]]","[(-1, 0), (0, -1), (1, 0), (0, -1), (0, -1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0)]",[1],"[1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",1,6,8,90
8,maxModel20,5,13,9,13,7,6,"[1314, 1317, 1320, 1324, 1328, 1332, 1338, 1342, 1344, 1347, 1349, 1352, 1355]","[(7, 6), [7, 5], [7, 6], [7, 7], [6, 7], [5, 7], [5, 8], [5, 7], [5, 8], [5, 9], [5, 10], [5, 11], [5, 12], [5, 13]]","[(0, -1), (0, 1), (0, 1), (-1, 0), (-1, 0), (0, 1), (0, -1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1)]","[1, 7]","[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",2,4,7,180
9,maxModel20,13,4,13,10,5,7,"[1318, 1322, 1324, 1330, 1334, 1338, 1340, 1345, 1355, 1362, 1365]","[(5, 7), [5, 6], [5, 5], [5, 4], [6, 4], [7, 4], [8, 4], [9, 4], [10, 4], [11, 4], [12, 4], [13, 4]]","[(0, 1), (0, -1), (0, -1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0)]",[1],"[2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",special,6,8,90
