,name,bean1GridX,bean1GridY,bean2GridX,bean2GridY,playerGridX,playerGridY,reactionTime,trajectory,aimAction,noisePoint,goal,noiseNumber,bottom,height,direction
0,maxModel34,5,10,9,10,7,4,"[1418, 1420, 1421, 1422, 1425, 1426, 1427, 1428, 1429, 1431]","[(7, 4), [8, 4], [9, 4], [9, 5], [9, 6], [8, 6], [9, 6], [9, 7], [9, 8], [9, 9], [9, 10]]","[(1, 0), (1, 0), (0, 1), (0, 1), (-1, 0), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1)]","[1, 5]","[0, 2, 0, 0, 0, 2, 0, 0, 0, 0]",2,4,6,180
1,maxModel34,3,11,11,11,7,4,"[1306, 1310, 1312, 1313, 1316, 1316, 1318, 1320, 1322, 1324, 1326]","[(7, 4), [7, 5], [6, 5], [6, 6], [5, 6], [4, 6], [4, 7], [4, 8], [3, 8], [3, 9], [3, 10], [3, 11]]","[(0, 1), (-1, 0), (0, 1), (-1, 0), (-1, 0), (0, 1), (0, 1), (-1, 0), (0, 1), (0, 1), (0, 1)]",[2],"[0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0]",1,8,7,180
2,maxModel34,11,3,11,11,3,7,"[1312, 1315, 1318, 1321, 1329, 1336, 1339, 1344, 1348, 1351, 1355, 1358]","[(3, 7), [3, 8], [4, 8], [5, 8], [6, 8], [7, 8], [7, 9], [8, 9], [9, 9], [10, 9], [11, 9], [11, 10], [11, 11]]","[(0, 1), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (0, 1)]",[],"[2, 0, 0, 0, 0, 2, 0, 0, 0, 0, 2, 2]",0,8,8,90
3,maxModel34,11,3,11,11,5,7,"[1311, 1317, 1321, 1324, 1326, 1329, 1333, 1335, 1340, 1345, 1351, 1354]","[(5, 7), [5, 6], [5, 5], [6, 5], [7, 5], [8, 5], [8, 4], [8, 5], [9, 5], [10, 5], [11, 5], [11, 4], [11, 3]]","[(0, -1), (0, -1), (1, 0), (1, 0), (1, 0), (0, -1), (0, 1), (1, 0), (1, 0), (1, 0), (0, -1), (0, -1)]",[7],"[1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1]",1,8,6,90
4,maxModel34,4,4,4,10,10,7,"[1310, 1314, 1319, 1321, 1324, 1327, 1330, 1333, 1338, 1341, 1346, 1350, 1352]","[(10, 7), [9, 7], [9, 8], [10, 8], [10, 7], [10, 6], [9, 6], [8, 6], [8, 5], [8, 4], [7, 4], [6, 4], [5, 4], [4, 4]]","[(-1, 0), (0, 1), (1, 0), (0, -1), (0, -1), (-1, 0), (-1, 0), (0, -1), (0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]","[4, 3]","[0, 2, 0, 2, 1, 0, 0, 1, 1, 0, 0, 0, 0]",2,6,6,270
5,maxModel34,5,4,5,10,12,7,"[1312, 1317, 1320, 1323, 1328, 1331, 1334, 1340, 1343, 1347]","[(12, 7), [12, 6], [11, 6], [11, 5], [11, 4], [10, 4], [9, 4], [8, 4], [7, 4], [6, 4], [5, 4]]","[(0, -1), (-1, 0), (0, -1), (0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]",[],"[1, 0, 1, 1, 0, 0, 0, 0, 0, 0]",0,6,7,270
6,maxModel34,9,5,9,9,1,7,"[1316, 1318, 1322, 1330, 1334, 1339, 1344, 1348, 1353, 1355]","[(1, 7), [2, 7], [2, 6], [2, 5], [3, 5], [4, 5], [5, 5], [6, 5], [7, 5], [8, 5], [9, 5]]","[(1, 0), (0, -1), (0, -1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0)]",[],"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0]",0,4,8,90
7,maxModel34,4,4,10,4,7,12,"[1309, 1312, 1320, 1322, 1329, 1331, 1338, 1342, 1344, 1346, 1349, 1352, 1357]","[(7, 12), [6, 12], [5, 12], [5, 11], [5, 10], [4, 10], [4, 9], [4, 8], [5, 8], [5, 7], [4, 7], [4, 6], [4, 5], [4, 4]]","[(-1, 0), (-1, 0), (0, -1), (0, -1), (-1, 0), (0, -1), (0, -1), (1, 0), (0, -1), (-1, 0), (0, -1), (0, -1), (0, -1)]",[8],"[1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]",1,6,8,0
8,maxModel34,5,5,9,5,7,12,"[1305, 1307, 1307, 1308, 1309, 1310, 1311, 1312, 1314, 1314, 1315, 1317, 1319]","[(7, 12), [8, 12], [8, 11], [9, 11], [9, 10], [9, 11], [9, 10], [9, 9], [10, 9], [9, 9], [9, 8], [9, 7], [9, 6], [9, 5]]","[(1, 0), (0, -1), (1, 0), (0, -1), (0, 1), (0, -1), (0, -1), (1, 0), (-1, 0), (0, -1), (0, -1), (0, -1), (0, -1)]","[5, 8]","[2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,4,7,0
9,maxModel34,5,4,5,10,13,7,"[1311, 1313, 1317, 1323, 1326, 1330, 1332, 1334, 1336, 1338, 1340]","[(13, 7), [12, 7], [11, 7], [10, 7], [10, 6], [9, 6], [9, 5], [9, 4], [8, 4], [7, 4], [6, 4], [5, 4]]","[(-1, 0), (-1, 0), (-1, 0), (0, 1), (-1, 0), (0, -1), (0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]",[4],"[0, 0, 0, 2, 0, 1, 1, 0, 0, 0, 0]",special,6,8,270
