,name,bean1GridX,bean1GridY,bean2GridX,bean2GridY,playerGridX,playerGridY,reactionTime,trajectory,aimAction,noisePoint,goal,noiseNumber,bottom,height,direction
0,maxModel49,5,2,9,2,7,8,"[1486, 1603, 1604, 1605, 1606, 1606, 1607, 1608, 1609, 1611]","[(7, 8), [7, 7], [6, 7], [6, 8], [6, 7], [5, 7], [5, 6], [5, 5], [5, 4], [5, 3], [5, 2]]","[(0, -1), (-1, 0), (0, 1), (0, -1), (-1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1)]","[3, 2]","[0, 0, 1, 0, 1, 0, 0, 0, 0, 0]",2,4,6,0
1,maxModel49,3,2,11,2,7,9,"[1305, 1306, 1307, 1308, 1309, 1310, 1311, 1312, 1313, 1314, 1315, 1316, 1317]","[(7, 9), [7, 8], [6, 8], [6, 9], [6, 8], [5, 8], [4, 8], [3, 8], [3, 7], [3, 6], [3, 5], [3, 4], [3, 3], [3, 2]]","[(0, -1), (-1, 0), (0, 1), (0, -1), (-1, 0), (-1, 0), (-1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1)]",[3],"[0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0]",1,8,7,0
2,maxModel49,3,11,11,11,7,3,"[1306, 1308, 1309, 1311, 1312, 1314, 1314, 1316, 1317, 1318, 1319, 1321]","[(7, 3), [7, 4], [8, 4], [8, 5], [9, 5], [10, 5], [10, 6], [11, 6], [11, 7], [11, 8], [11, 9], [11, 10], [11, 11]]","[(0, 1), (1, 0), (0, 1), (1, 0), (1, 0), (0, 1), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1)]",[],"[0, 2, 0, 2, 2, 0, 2, 0, 0, 0, 0, 0]",0,8,8,180
3,maxModel49,3,9,11,9,7,3,"[1308, 1309, 1310, 1311, 1312, 1313, 1314, 1314, 1315, 1316, 1319, 1320]","[(7, 3), [8, 3], [9, 3], [10, 3], [11, 3], [11, 4], [11, 3], [11, 4], [11, 5], [11, 6], [11, 7], [11, 8], [11, 9]]","[(1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (0, -1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1)]",[6],"[2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0]",1,8,6,180
4,maxModel49,4,1,10,1,7,7,"[1305, 1306, 1307, 1309, 1310, 1311, 1311, 1312, 1313, 1314, 1316]","[(7, 7), [7, 6], [8, 6], [8, 5], [9, 5], [9, 6], [9, 5], [9, 4], [9, 3], [10, 3], [10, 2], [10, 1]]","[(0, -1), (1, 0), (0, -1), (1, 0), (0, 1), (0, -1), (0, -1), (0, -1), (1, 0), (0, -1), (0, -1)]","[5, 6]","[0, 2, 0, 2, 2, 2, 0, 0, 2, 0, 0]",2,6,6,0
5,maxModel49,6,4,6,10,13,7,"[1305, 1306, 1308, 1311, 1311, 1312, 1312, 1313, 1314, 1315]","[(13, 7), [13, 6], [13, 5], [13, 4], [12, 4], [11, 4], [10, 4], [9, 4], [8, 4], [7, 4], [6, 4]]","[(0, -1), (0, -1), (0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]",[],"[1, 1, 1, 0, 0, 0, 0, 0, 0, 0]",0,6,7,270
6,maxModel49,12,5,12,9,4,7,"[1307, 1309, 1311, 1314, 1314, 1316, 1317, 1318, 1319, 1320]","[(4, 7), [5, 7], [6, 7], [6, 8], [7, 8], [7, 9], [8, 9], [9, 9], [10, 9], [11, 9], [12, 9]]","[(1, 0), (1, 0), (0, 1), (1, 0), (0, 1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0)]",[],"[0, 0, 2, 0, 2, 0, 0, 0, 0, 0]",0,4,8,90
7,maxModel49,4,9,10,9,7,1,"[1308, 1310, 1312, 1314, 1314, 1317, 1318, 1319, 1320, 1320, 1321, 1323, 1324]","[(7, 1), [8, 1], [9, 1], [9, 2], [9, 3], [10, 3], [10, 4], [10, 5], [10, 4], [10, 5], [10, 6], [10, 7], [10, 8], [10, 9]]","[(1, 0), (1, 0), (0, 1), (0, 1), (1, 0), (0, 1), (0, 1), (0, -1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1)]",[8],"[2, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0]",1,6,8,180
8,maxModel49,5,4,9,4,7,11,"[1306, 1307, 1308, 1309, 1310, 1310, 1310, 1311, 1312, 1313, 1314, 1315, 1315]","[(7, 11), [7, 10], [7, 9], [6, 9], [5, 9], [6, 9], [7, 9], [6, 9], [6, 8], [6, 7], [6, 6], [5, 6], [5, 5], [5, 4]]","[(0, -1), (0, -1), (-1, 0), (-1, 0), (1, 0), (1, 0), (-1, 0), (0, -1), (0, -1), (0, -1), (-1, 0), (0, -1), (0, -1)]","[5, 6]","[0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0]",2,4,7,0
9,maxModel49,8,4,8,10,0,7,"[1312, 1314, 1315, 1316, 1316, 1318, 1318, 1319, 1320, 1321, 1322]","[(0, 7), [1, 7], [1, 6], [1, 5], [2, 5], [3, 5], [3, 4], [4, 4], [5, 4], [6, 4], [7, 4], [8, 4]]","[(1, 0), (0, 1), (0, -1), (1, 0), (1, 0), (0, -1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0)]",[2],"[0, 2, 1, 0, 0, 1, 0, 0, 0, 0, 0]",special,6,8,90
