,name,bean1GridX,bean1GridY,bean2GridX,bean2GridY,playerGridX,playerGridY,reactionTime,trajectory,aimAction,noisePoint,goal,noiseNumber,bottom,height,direction
0,maxModel17,5,12,9,12,7,6,"[1417, 1470, 1474, 1477, 1480, 1482, 1486, 1489, 1492, 1495, 1499, 1503]","[(7, 6), [8, 6], [8, 5], [8, 6], [8, 5], [8, 6], [9, 6], [9, 7], [9, 8], [9, 9], [9, 10], [9, 11], [9, 12]]","[(1, 0), (0, -1), (0, 1), (0, -1), (0, 1), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1)]","[2, 4]","[2, 2, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0]",2,4,6,180
1,maxModel17,13,3,13,11,6,7,"[1311, 1314, 1319, 1323, 1326, 1332, 1336, 1339, 1344, 1348, 1353]","[(6, 7), [6, 6], [6, 5], [7, 5], [7, 4], [7, 3], [8, 3], [9, 3], [10, 3], [11, 3], [12, 3], [13, 3]]","[(0, -1), (0, -1), (1, 0), (0, -1), (0, -1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0)]",[1],"[0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0]",1,8,7,90
2,maxModel17,9,3,9,11,1,7,"[1313, 1317, 1320, 1324, 1327, 1330, 1334, 1338, 1341, 1345, 1348, 1351]","[(1, 7), [2, 7], [2, 6], [2, 5], [2, 4], [3, 4], [4, 4], [4, 3], [5, 3], [6, 3], [7, 3], [8, 3], [9, 3]]","[(1, 0), (0, -1), (0, -1), (0, -1), (1, 0), (1, 0), (0, -1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0)]",[],"[0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0]",0,8,8,90
3,maxModel17,2,3,2,11,8,7,"[1313, 1316, 1321, 1325, 1328, 1331, 1336, 1340, 1344, 1347, 1351, 1355]","[(8, 7), [7, 7], [6, 7], [5, 7], [6, 7], [6, 8], [6, 9], [5, 9], [5, 10], [5, 11], [4, 11], [3, 11], [2, 11]]","[(-1, 0), (-1, 0), (-1, 0), (1, 0), (0, 1), (0, 1), (-1, 0), (0, 1), (0, 1), (-1, 0), (-1, 0), (-1, 0)]",[4],"[0, 0, 0, 1, 2, 2, 0, 2, 2, 0, 0, 0]",1,8,6,270
4,maxModel17,4,4,10,4,7,10,"[1312, 1317, 1321, 1324, 1326, 1330, 1333, 1338, 1343, 1346, 1349, 1353, 1356]","[(7, 10), [8, 10], [9, 10], [8, 10], [9, 10], [9, 9], [9, 10], [10, 10], [10, 9], [10, 8], [10, 7], [10, 6], [10, 5], [10, 4]]","[(1, 0), (1, 0), (-1, 0), (1, 0), (0, -1), (0, 1), (1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1)]","[3, 6]","[2, 2, 2, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0]",2,6,6,0
5,maxModel17,10,4,10,10,3,7,"[1315, 1321, 1326, 1329, 1333, 1337, 1341, 1344, 1348, 1352]","[(3, 7), [3, 6], [4, 6], [4, 5], [5, 5], [6, 5], [7, 5], [8, 5], [8, 4], [9, 4], [10, 4]]","[(0, -1), (1, 0), (0, -1), (1, 0), (1, 0), (1, 0), (1, 0), (0, -1), (1, 0), (1, 0)]",[],"[1, 0, 1, 0, 0, 0, 0, 1, 0, 0]",0,6,7,90
6,maxModel17,0,5,0,9,8,7,"[1322, 1329, 1333, 1337, 1341, 1346, 1351, 1355, 1359, 1363]","[(8, 7), [8, 8], [7, 8], [7, 9], [6, 9], [5, 9], [4, 9], [3, 9], [2, 9], [1, 9], [0, 9]]","[(0, 1), (-1, 0), (0, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]",[],"[2, 0, 2, 0, 0, 0, 0, 0, 0, 0]",0,4,8,270
7,maxModel17,4,6,10,6,7,14,"[1312, 1316, 1322, 1325, 1328, 1332, 1335, 1338, 1342, 1347, 1350]","[(7, 14), [6, 14], [6, 13], [6, 12], [6, 11], [6, 10], [6, 9], [6, 8], [6, 7], [5, 7], [5, 6], [4, 6]]","[(-1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (-1, 0), (0, -1), (-1, 0)]",[6],"[1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1]",1,6,8,0
8,maxModel17,5,0,9,0,7,7,"[1312, 1316, 1319, 1322, 1326, 1329, 1331, 1335, 1337, 1339, 1343, 1346, 1349]","[(7, 7), [7, 6], [6, 6], [6, 7], [5, 7], [5, 6], [5, 5], [5, 4], [5, 5], [5, 4], [5, 3], [5, 2], [5, 1], [5, 0]]","[(0, -1), (-1, 0), (0, 1), (-1, 0), (0, -1), (0, -1), (0, -1), (0, 1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1)]","[8, 3]","[0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,4,7,0
9,maxModel17,4,4,10,4,7,12,"[1315, 1319, 1323, 1326, 1332, 1335, 1339, 1343, 1346, 1350, 1353]","[(7, 12), [6, 12], [6, 11], [5, 11], [4, 11], [4, 10], [4, 9], [4, 8], [4, 7], [4, 6], [4, 5], [4, 4]]","[(1, 0), (0, -1), (-1, 0), (-1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1)]",[1],"[2, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]",special,6,8,0
