,name,bean1GridX,bean1GridY,bean2GridX,bean2GridY,playerGridX,playerGridY,reactionTime,trajectory,aimAction,noisePoint,goal,noiseNumber,bottom,height,direction
0,softmaxModel16,3,5,11,5,7,13,"[1304, 1306, 1308, 1309, 1311, 1313, 1314, 1316, 1317, 1318, 1319, 1320, 1321, 1322, 1323, 1324, 1325, 1326, 1326, 1327, 1328, 1329, 1330, 1331, 1332, 1333, 1334, 1335, 1335, 1336, 1337, 1338, 1339, 1340, 1341, 1341, 1342, 1343, 1344, 1345, 1346, 1347, 1348, 1349, 1350, 1352, 1354, 1355, 1355, 1356, 1357, 1358, 1359, 1360, 1360, 1361, 1362]","[(7, 13), [7, 14], [7, 14], [6, 14], [6, 13], [6, 12], [7, 12], [8, 12], [8, 13], [9, 13], [10, 13], [9, 13], [8, 13], [7, 13], [6, 13], [5, 13], [5, 12], [5, 11], [5, 10], [4, 10], [4, 9], [4, 10], [4, 11], [3, 11], [2, 11], [2, 10], [2, 9], [1, 9], [1, 8], [0, 8], [0, 7], [0, 8], [0, 7], [0, 6], [1, 6], [0, 6], [0, 5], [0, 4], [1, 4], [0, 4], [0, 4], [0, 4], [0, 4], [0, 3], [1, 3], [1, 2], [1, 3], [2, 3], [1, 3], [0, 3], [0, 3], [0, 4], [0, 5], [0, 6], [1, 6], [2, 6], [2, 5], [3, 5]]","[(0, 1), (0, 1), (-1, 0), (0, -1), (0, -1), (1, 0), (1, 0), (0, 1), (1, 0), (1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1), (0, -1), (0, -1), (-1, 0), (0, -1), (0, 1), (0, 1), (-1, 0), (-1, 0), (0, -1), (0, -1), (-1, 0), (0, -1), (-1, 0), (0, -1), (0, 1), (0, -1), (0, -1), (1, 0), (-1, 0), (0, -1), (0, -1), (1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1), (1, 0), (0, -1), (0, 1), (1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1), (0, 1), (0, 1), (1, 0), (1, 0), (0, -1), (1, 0)]",[6],"[0, 0, 1, 0, 0, 1, 2, 0, 2, 2, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,8,8,0
1,softmaxModel16,8,3,8,11,1,7,"[1305, 1307, 1308, 1309, 1311, 1312, 1313, 1314, 1316, 1318, 1319, 1320, 1322, 1323, 1324, 1325, 1326, 1327, 1328, 1330, 1331, 1332, 1336, 1337, 1338, 1339, 1340, 1341, 1342, 1343, 1344, 1345, 1346, 1348, 1349, 1350, 1351, 1352, 1354, 1355, 1356, 1360, 1362, 1363, 1364, 1365, 1366, 1367, 1368, 1369, 1371, 1372, 1373, 1374, 1376, 1377, 1378, 1379, 1380, 1385, 1386, 1387, 1388, 1390, 1391, 1392, 1393, 1394, 1395, 1396, 1398, 1399, 1400, 1401, 1402, 1403, 1404, 1405, 1407, 1408, 1412, 1414, 1415, 1416, 1417, 1418, 1419, 1421, 1422, 1423, 1425, 1426, 1427, 1429, 1430, 1431, 1432, 1436, 1438, 1439, 1440, 1441, 1442, 1443, 1444, 1446, 1447, 1448, 1450, 1451, 1452, 1453, 1454, 1455, 1456, 1461, 1463, 1464, 1464, 1465, 1466, 1467, 1469, 1470, 1471, 1472, 1473, 1475, 1476, 1477, 1478, 1479, 1480, 1482, 1486, 1488, 1489, 1490, 1491, 1492, 1494, 1495, 1496, 1497, 1499, 1500, 1501, 1503, 1504, 1505, 1506, 1508, 1512, 1513, 1514, 1515, 1516, 1517, 1518, 1519, 1521, 1522, 1523, 1525, 1526, 1527, 1529, 1530, 1531, 1532, 1537, 1539, 1540, 1541, 1542, 1543, 1544, 1545, 1547, 1548, 1550, 1551, 1552, 1553, 1554, 1556, 1557, 1558, 1562, 1564, 1565, 1566, 1567, 1568, 1569, 1571, 1572, 1573, 1574, 1575, 1577, 1578]","[(1, 7), [1, 8], [2, 8], [3, 8], [3, 7], [2, 7], [2, 8], [2, 9], [3, 9], [3, 10], [4, 10], [5, 10], [5, 11], [5, 12], [5, 13], [4, 13], [4, 12], [4, 11], [4, 12], [5, 12], [5, 11], [5, 10], [5, 11], [4, 11], [5, 11], [6, 11], [6, 12], [7, 12], [6, 12], [6, 13], [5, 13], [4, 13], [3, 13], [4, 13], [5, 13], [4, 13], [4, 14], [3, 14], [4, 14], [3, 14], [2, 14], [2, 13], [1, 13], [1, 14], [1, 14], [0, 14], [0, 13], [0, 12], [0, 13], [0, 12], [0, 12], [0, 13], [1, 13], [0, 13], [0, 12], [0, 11], [1, 11], [0, 11], [1, 11], [1, 12], [0, 12], [0, 11], [0, 12], [0, 12], [0, 11], [1, 11], [0, 11], [0, 11], [0, 12], [0, 12], [0, 11], [1, 11], [1, 10], [0, 10], [0, 10], [0, 11], [0, 11], [1, 11], [1, 10], [1, 9], [1, 8], [0, 8], [0, 9], [1, 9], [2, 9], [2, 10], [3, 10], [3, 9], [3, 10], [3, 9], [3, 8], [3, 7], [2, 7], [2, 6], [2, 7], [2, 6], [1, 6], [1, 7], [1, 6], [1, 5], [1, 4], [0, 4], [1, 4], [1, 5], [2, 5], [3, 5], [4, 5], [3, 5], [3, 6], [4, 6], [4, 5], [4, 4], [5, 4], [4, 4], [4, 3], [3, 3], [2, 3], [3, 3], [3, 4], [4, 4], [4, 5], [4, 4], [4, 3], [3, 3], [2, 3], [2, 4], [2, 3], [2, 2], [3, 2], [2, 2], [2, 1], [3, 1], [3, 2], [4, 2], [4, 3], [4, 2], [3, 2], [3, 3], [4, 3], [4, 4], [4, 3], [5, 3], [5, 4], [5, 3], [5, 2], [4, 2], [4, 1], [3, 1], [3, 2], [3, 3], [2, 3], [3, 3], [2, 3], [3, 3], [3, 2], [4, 2], [4, 1], [4, 2], [3, 2], [3, 1], [2, 1], [3, 1], [2, 1], [3, 1], [3, 2], [3, 3], [3, 4], [3, 5], [2, 5], [2, 4], [3, 4], [4, 4], [4, 3], [5, 3], [6, 3], [7, 3], [6, 3], [5, 3], [5, 4], [4, 4], [4, 5], [4, 4], [3, 4], [2, 4], [3, 4], [4, 4], [3, 4], [4, 4], [5, 4], [5, 5], [6, 5], [6, 4], [5, 4], [6, 4], [6, 3], [5, 3], [6, 3], [6, 2], [6, 3], [7, 3], [6, 3], [7, 3], [8, 3]]","[(0, 1), (1, 0), (1, 0), (0, -1), (-1, 0), (0, 1), (0, 1), (1, 0), (0, 1), (1, 0), (1, 0), (0, 1), (0, 1), (0, 1), (-1, 0), (0, -1), (0, -1), (0, 1), (1, 0), (0, -1), (0, -1), (0, 1), (-1, 0), (1, 0), (1, 0), (0, 1), (1, 0), (-1, 0), (0, 1), (-1, 0), (-1, 0), (-1, 0), (1, 0), (1, 0), (-1, 0), (0, 1), (-1, 0), (1, 0), (-1, 0), (-1, 0), (0, -1), (-1, 0), (0, 1), (0, 1), (-1, 0), (0, -1), (0, -1), (0, 1), (0, -1), (-1, 0), (0, 1), (1, 0), (-1, 0), (0, -1), (0, -1), (1, 0), (-1, 0), (1, 0), (0, 1), (-1, 0), (0, -1), (0, 1), (-1, 0), (0, -1), (1, 0), (-1, 0), (-1, 0), (0, 1), (-1, 0), (0, -1), (1, 0), (0, -1), (-1, 0), (-1, 0), (0, 1), (-1, 0), (1, 0), (0, -1), (0, -1), (0, -1), (-1, 0), (0, 1), (1, 0), (1, 0), (0, 1), (1, 0), (0, -1), (0, 1), (0, -1), (0, -1), (0, -1), (-1, 0), (0, -1), (0, 1), (0, -1), (-1, 0), (0, 1), (0, -1), (0, -1), (0, -1), (-1, 0), (1, 0), (0, 1), (1, 0), (1, 0), (1, 0), (-1, 0), (0, 1), (1, 0), (0, -1), (0, -1), (1, 0), (-1, 0), (0, -1), (-1, 0), (-1, 0), (1, 0), (0, 1), (1, 0), (0, 1), (0, -1), (0, -1), (-1, 0), (-1, 0), (0, 1), (0, -1), (0, -1), (1, 0), (-1, 0), (0, -1), (1, 0), (0, 1), (1, 0), (0, 1), (0, -1), (-1, 0), (0, 1), (1, 0), (0, 1), (0, -1), (1, 0), (0, 1), (0, -1), (0, -1), (-1, 0), (0, -1), (-1, 0), (0, 1), (0, 1), (-1, 0), (1, 0), (-1, 0), (1, 0), (0, -1), (1, 0), (0, -1), (0, 1), (-1, 0), (0, -1), (-1, 0), (1, 0), (-1, 0), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (-1, 0), (0, -1), (1, 0), (1, 0), (0, -1), (1, 0), (1, 0), (1, 0), (-1, 0), (-1, 0), (0, 1), (-1, 0), (0, 1), (0, -1), (-1, 0), (-1, 0), (1, 0), (1, 0), (-1, 0), (1, 0), (1, 0), (0, 1), (1, 0), (0, -1), (-1, 0), (1, 0), (0, -1), (-1, 0), (1, 0), (0, -1), (0, 1), (1, 0), (-1, 0), (1, 0), (1, 0)]",[11],"[2, 0, 0, 1, 0, 2, 2, 0, 2, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 1, 1, 1, 0, 2, 0, 0, 2, 0, 1, 2, 1, 1, 1, 0, 1, 2, 1, 0, 2, 1, 1, 1, 0, 0, 2, 0, 0, 0, 0, 2, 0, 1, 1, 0, 0, 1, 0, 0, 0, 2, 0, 2, 1, 1, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",1,8,7,90
2,softmaxModel16,4,6,10,6,7,0,"[1304, 1305, 1307, 1308, 1311, 1312, 1313, 1314, 1315, 1316, 1318, 1319, 1320, 1321, 1322, 1323, 1325, 1326, 1327, 1328, 1329, 1334, 1336, 1337, 1338, 1338, 1339, 1341, 1342, 1343, 1344, 1345, 1347, 1348, 1349, 1351, 1352, 1353, 1357, 1359, 1360, 1361, 1362, 1363, 1364, 1365, 1366, 1367, 1369, 1370, 1371, 1373, 1374, 1375, 1376, 1378, 1381, 1383, 1384, 1385, 1386, 1387, 1388, 1389, 1390, 1392, 1393, 1394, 1396, 1397, 1398, 1399, 1400, 1402, 1406, 1408, 1409, 1410, 1412, 1413, 1414, 1415, 1416, 1417, 1418, 1420, 1421, 1422, 1423, 1424, 1425, 1426, 1428, 1429, 1430, 1434, 1436, 1437, 1437, 1438, 1439, 1440, 1442, 1443, 1444, 1445, 1446, 1448, 1449, 1450, 1451, 1453, 1454, 1455, 1458, 1460, 1461, 1462, 1463, 1464, 1465, 1466, 1467, 1468, 1470, 1471, 1472, 1473, 1474, 1476, 1477, 1478, 1479, 1483, 1485, 1486, 1487, 1488, 1489, 1490, 1491, 1492, 1493, 1495, 1496, 1497, 1498, 1499, 1501, 1502, 1503, 1504, 1508, 1510, 1511, 1511, 1513, 1514, 1515, 1516, 1517, 1518, 1519, 1520, 1521, 1523, 1524, 1525, 1526, 1527, 1528, 1529, 1531, 1532, 1536, 1538, 1539, 1539, 1540, 1541, 1542, 1543, 1545, 1546, 1547, 1549, 1550, 1551, 1553, 1554, 1555, 1556, 1557, 1561, 1563, 1564, 1565, 1565, 1567, 1568, 1569, 1571, 1572, 1573, 1574, 1575, 1577, 1578, 1579, 1580, 1581, 1587, 1589, 1590, 1591, 1592, 1593, 1594, 1595, 1596, 1598, 1599, 1600, 1601, 1602, 1603, 1604, 1606, 1607, 1608, 1611, 1613, 1614, 1615, 1617, 1618, 1618, 1619, 1621, 1622, 1623, 1624, 1625, 1626, 1627, 1629, 1630, 1631, 1632, 1633, 1634, 1638, 1640, 1641, 1642, 1643, 1644, 1645, 1646, 1647, 1649, 1650, 1651, 1652, 1654, 1655, 1656, 1657, 1658, 1662, 1664, 1665, 1666, 1667, 1668, 1669, 1670, 1672]","[(7, 0), [7, 1], [7, 2], [8, 2], [7, 2], [7, 1], [7, 0], [7, 1], [6, 1], [5, 1], [5, 2], [5, 3], [4, 3], [3, 3], [3, 2], [4, 2], [4, 1], [4, 0], [3, 0], [3, 0], [2, 0], [2, 0], [3, 0], [2, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 0], [0, 0], [1, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [1, 0], [0, 0], [0, 1], [1, 1], [1, 2], [0, 2], [0, 2], [0, 2], [0, 1], [0, 2], [1, 2], [2, 2], [2, 3], [2, 4], [1, 4], [0, 4], [1, 4], [1, 3], [1, 2], [1, 3], [2, 3], [2, 4], [1, 4], [2, 4], [1, 4], [0, 4], [0, 3], [0, 4], [1, 4], [0, 4], [1, 4], [0, 4], [1, 4], [1, 5], [2, 5], [3, 5], [3, 4], [3, 5], [3, 4], [3, 3], [4, 3], [4, 2], [3, 2], [2, 2], [1, 2], [1, 3], [2, 3], [3, 3], [3, 2], [3, 1], [3, 2], [2, 2], [1, 2], [1, 1], [2, 1], [1, 1], [1, 0], [1, 1], [2, 1], [3, 1], [4, 1], [3, 1], [4, 1], [5, 1], [6, 1], [5, 1], [6, 1], [6, 2], [5, 2], [4, 2], [4, 1], [4, 0], [5, 0], [6, 0], [5, 0], [5, 1], [4, 1], [5, 1], [5, 2], [6, 2], [6, 3], [6, 4], [7, 4], [7, 5], [7, 4], [7, 5], [7, 6], [7, 5], [8, 5], [8, 6], [8, 5], [8, 6], [8, 7], [8, 6], [7, 6], [7, 7], [6, 7], [6, 6], [7, 6], [7, 5], [7, 4], [7, 5], [6, 5], [7, 5], [7, 4], [6, 4], [6, 3], [6, 2], [7, 2], [7, 1], [8, 1], [8, 0], [8, 0], [9, 0], [10, 0], [10, 1], [10, 2], [11, 2], [12, 2], [12, 3], [12, 2], [12, 3], [11, 3], [12, 3], [12, 4], [13, 4], [13, 5], [14, 5], [14, 6], [14, 5], [13, 5], [13, 4], [13, 3], [12, 3], [12, 2], [13, 2], [14, 2], [14, 3], [13, 3], [13, 2], [14, 2], [14, 1], [14, 0], [13, 0], [14, 0], [14, 0], [14, 1], [14, 1], [13, 1], [12, 1], [13, 1], [14, 1], [13, 1], [14, 1], [14, 1], [13, 1], [12, 1], [12, 0], [12, 1], [12, 2], [12, 1], [11, 1], [10, 1], [10, 2], [10, 3], [10, 2], [10, 3], [10, 4], [10, 3], [9, 3], [9, 4], [8, 4], [8, 3], [9, 3], [9, 4], [9, 5], [9, 6], [9, 7], [8, 7], [8, 8], [8, 9], [8, 8], [8, 7], [9, 7], [9, 6], [9, 5], [8, 5], [8, 4], [7, 4], [7, 3], [8, 3], [8, 4], [8, 3], [7, 3], [6, 3], [7, 3], [8, 3], [8, 2], [8, 3], [9, 3], [9, 4], [9, 3], [10, 3], [10, 4], [10, 5], [11, 5], [10, 5], [10, 4], [10, 3], [11, 3], [12, 3], [12, 2], [11, 2], [11, 3], [11, 2], [11, 1], [12, 1], [12, 2], [12, 3], [13, 3], [13, 2], [13, 3], [12, 3], [11, 3], [10, 3], [11, 3], [11, 2], [11, 1], [11, 2], [12, 2], [12, 3], [12, 2], [12, 3], [12, 4], [11, 4], [10, 4], [9, 4], [10, 4], [9, 4], [9, 5], [10, 5], [10, 6]]","[(0, 1), (0, 1), (1, 0), (-1, 0), (0, -1), (0, -1), (0, 1), (-1, 0), (-1, 0), (0, 1), (0, 1), (-1, 0), (-1, 0), (0, -1), (1, 0), (0, -1), (0, -1), (-1, 0), (0, -1), (-1, 0), (0, -1), (1, 0), (-1, 0), (-1, 0), (0, -1), (0, -1), (0, -1), (-1, 0), (-1, 0), (1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1), (0, -1), (-1, 0), (1, 0), (-1, 0), (0, 1), (1, 0), (0, 1), (-1, 0), (-1, 0), (-1, 0), (0, -1), (0, 1), (1, 0), (1, 0), (0, 1), (0, 1), (-1, 0), (-1, 0), (1, 0), (0, -1), (0, -1), (0, 1), (1, 0), (0, 1), (-1, 0), (1, 0), (-1, 0), (-1, 0), (0, -1), (0, 1), (1, 0), (-1, 0), (1, 0), (-1, 0), (1, 0), (0, 1), (1, 0), (1, 0), (0, -1), (0, 1), (0, -1), (0, -1), (1, 0), (0, -1), (-1, 0), (-1, 0), (-1, 0), (0, 1), (1, 0), (1, 0), (0, -1), (0, -1), (0, 1), (-1, 0), (-1, 0), (0, -1), (1, 0), (-1, 0), (0, -1), (0, 1), (1, 0), (1, 0), (1, 0), (-1, 0), (1, 0), (1, 0), (1, 0), (-1, 0), (1, 0), (0, 1), (-1, 0), (-1, 0), (0, -1), (0, -1), (1, 0), (1, 0), (-1, 0), (0, 1), (-1, 0), (1, 0), (0, 1), (1, 0), (0, 1), (0, 1), (1, 0), (0, 1), (0, -1), (0, 1), (0, 1), (0, -1), (1, 0), (0, 1), (0, -1), (0, 1), (0, 1), (0, -1), (-1, 0), (0, 1), (-1, 0), (0, -1), (1, 0), (0, -1), (0, -1), (0, 1), (-1, 0), (1, 0), (0, -1), (-1, 0), (0, -1), (0, -1), (1, 0), (0, -1), (1, 0), (0, -1), (0, -1), (1, 0), (1, 0), (0, 1), (0, 1), (1, 0), (1, 0), (0, 1), (0, -1), (0, 1), (-1, 0), (1, 0), (0, 1), (1, 0), (0, 1), (1, 0), (0, 1), (0, -1), (-1, 0), (0, -1), (0, -1), (-1, 0), (0, -1), (1, 0), (1, 0), (0, 1), (-1, 0), (0, -1), (1, 0), (0, -1), (0, -1), (-1, 0), (1, 0), (1, 0), (0, 1), (1, 0), (-1, 0), (-1, 0), (1, 0), (1, 0), (-1, 0), (1, 0), (1, 0), (-1, 0), (-1, 0), (0, -1), (0, 1), (0, 1), (0, -1), (-1, 0), (-1, 0), (0, 1), (0, 1), (0, -1), (0, 1), (0, 1), (0, -1), (-1, 0), (0, 1), (-1, 0), (0, -1), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (-1, 0), (0, 1), (0, 1), (0, -1), (0, -1), (1, 0), (0, -1), (0, -1), (-1, 0), (0, -1), (-1, 0), (0, -1), (1, 0), (0, 1), (0, -1), (-1, 0), (-1, 0), (1, 0), (1, 0), (0, -1), (0, 1), (1, 0), (0, 1), (0, -1), (1, 0), (0, 1), (0, 1), (1, 0), (-1, 0), (0, -1), (0, -1), (1, 0), (1, 0), (0, -1), (-1, 0), (0, 1), (0, -1), (0, -1), (1, 0), (0, 1), (0, 1), (1, 0), (0, -1), (0, 1), (-1, 0), (-1, 0), (-1, 0), (1, 0), (0, -1), (0, -1), (0, 1), (1, 0), (0, 1), (0, -1), (0, 1), (0, 1), (-1, 0), (-1, 0), (-1, 0), (1, 0), (-1, 0), (0, 1), (1, 0), (0, 1)]",[5],"[0, 0, 2, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 1, 2, 0, 1, 1, 0, 0, 2, 2, 1, 0, 1, 2, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 1, 0, 1, 0, 2, 0, 0, 0, 1, 2, 0, 1, 0, 0, 2, 0, 2, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 1, 0, 1, 0, 2, 0, 0, 1, 1, 2, 2, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 1, 0, 2, 0]",1,6,6,180
3,softmaxModel16,4,6,10,6,7,14,"[1304, 1305, 1306, 1308, 1309, 1311, 1313, 1314, 1315, 1316, 1317, 1319, 1320, 1321, 1322, 1323, 1324, 1326, 1327, 1328, 1329, 1331, 1335, 1337, 1338, 1339, 1340, 1341, 1342, 1343, 1344, 1345, 1346, 1348, 1349, 1350, 1351, 1352, 1353, 1354, 1356, 1357, 1358, 1363, 1365, 1366, 1367, 1368, 1369, 1370, 1372, 1373, 1374, 1376, 1377, 1378, 1379, 1381, 1382, 1383, 1388, 1390, 1391, 1392, 1393, 1394, 1395, 1396, 1398, 1399, 1401, 1402, 1403, 1404, 1405, 1407, 1408, 1409, 1414, 1416, 1417, 1418, 1419, 1420, 1421, 1422, 1423, 1424, 1426, 1427, 1428, 1429, 1430, 1431, 1433, 1434, 1435, 1439, 1441, 1442, 1443, 1445, 1446, 1447, 1448, 1449, 1450, 1451, 1452, 1454, 1455, 1456, 1457, 1458, 1459, 1461, 1462, 1467, 1468, 1469, 1470, 1471, 1472, 1473, 1474, 1476, 1477]","[(7, 14), [6, 14], [5, 14], [5, 14], [5, 13], [5, 14], [4, 14], [5, 14], [4, 14], [3, 14], [3, 13], [4, 13], [3, 13], [3, 12], [3, 13], [3, 12], [2, 12], [3, 12], [3, 13], [4, 13], [3, 13], [3, 14], [3, 13], [3, 14], [2, 14], [2, 14], [2, 13], [3, 13], [2, 13], [2, 12], [1, 12], [0, 12], [1, 12], [0, 12], [0, 13], [0, 14], [0, 13], [0, 14], [0, 14], [0, 14], [1, 14], [0, 14], [1, 14], [2, 14], [2, 13], [3, 13], [3, 12], [3, 13], [3, 12], [3, 13], [4, 13], [5, 13], [5, 14], [5, 13], [6, 13], [5, 13], [5, 12], [4, 12], [4, 11], [5, 11], [6, 11], [6, 10], [5, 10], [4, 10], [3, 10], [2, 10], [1, 10], [0, 10], [0, 9], [0, 8], [1, 8], [2, 8], [2, 9], [3, 9], [4, 9], [3, 9], [3, 8], [4, 8], [4, 7], [4, 8], [4, 9], [4, 10], [4, 9], [3, 9], [2, 9], [2, 8], [2, 9], [3, 9], [3, 8], [3, 9], [3, 10], [2, 10], [3, 10], [3, 9], [3, 8], [3, 7], [3, 6], [2, 6], [2, 7], [3, 7], [3, 6], [3, 5], [2, 5], [1, 5], [1, 4], [1, 3], [1, 4], [1, 5], [1, 6], [1, 7], [0, 7], [0, 8], [0, 8], [0, 8], [0, 7], [0, 8], [1, 8], [2, 8], [3, 8], [4, 8], [5, 8], [4, 8], [5, 8], [4, 8], [4, 7], [4, 8], [4, 7], [4, 6]]","[(-1, 0), (-1, 0), (0, 1), (0, -1), (0, 1), (-1, 0), (1, 0), (-1, 0), (-1, 0), (0, -1), (1, 0), (-1, 0), (0, -1), (0, 1), (0, -1), (-1, 0), (1, 0), (0, 1), (1, 0), (-1, 0), (0, 1), (0, -1), (0, 1), (-1, 0), (0, 1), (0, -1), (1, 0), (-1, 0), (0, -1), (-1, 0), (-1, 0), (1, 0), (-1, 0), (0, 1), (0, 1), (0, -1), (0, 1), (0, 1), (0, 1), (1, 0), (-1, 0), (1, 0), (1, 0), (0, -1), (1, 0), (0, -1), (0, 1), (0, -1), (0, 1), (1, 0), (1, 0), (0, 1), (0, -1), (1, 0), (-1, 0), (0, -1), (-1, 0), (0, -1), (1, 0), (1, 0), (0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1), (0, -1), (1, 0), (1, 0), (0, 1), (1, 0), (1, 0), (-1, 0), (0, -1), (1, 0), (0, -1), (0, 1), (0, 1), (0, 1), (0, -1), (-1, 0), (-1, 0), (0, -1), (0, 1), (1, 0), (0, -1), (0, 1), (0, 1), (-1, 0), (1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (-1, 0), (0, 1), (1, 0), (0, -1), (0, -1), (-1, 0), (-1, 0), (0, -1), (0, -1), (0, 1), (0, 1), (0, 1), (0, 1), (-1, 0), (0, 1), (-1, 0), (-1, 0), (0, -1), (0, 1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (-1, 0), (1, 0), (-1, 0), (0, -1), (0, 1), (0, -1), (0, -1)]",[],"[1, 1, 0, 0, 0, 1, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 1, 0, 1, 0, 2, 2, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 2, 1, 0, 0, 0, 0]",0,6,8,0
